ParcelID,DocumentDate,PropertyType,SalePrice,lat,lon,blkgrp
8024201375,05/02/2018,11,924950,47.6997,-122.31368,530330020002
3023049224,03/02/2018,11,749000,47.44762,-122.35246,530330286005
1321740470,06/30/2017,11,346000,47.28867,-122.34565,530330303102
6802150260,05/16/2018,11,990125,47.61703,-122.03962,530330323173
7331900200,05/30/2017,11,225000,47.31433,-122.2068,530330306001
1868903645,05/16/2017,11,700000,47.67537,-122.29188,530330042005
1868903645,11/10/2016,11,442000,47.67537,-122.29188,530330042005
1561930020,06/20/2016,11,495000,47.42083,-122.21308,530330293051
1561930020,07/13/2016,11,495000,47.42083,-122.21308,530330293051
2207200600,04/09/2018,11,728000,47.60258,-122.13147,530330233003
2228900302,11/16/2016,11,615100,47.77205,-122.35262,530330202001
2310030040,06/28/2017,11,350000,47.35379,-122.04639,530330316041
2420069296,10/03/2016,11,232000,47.20004,-121.99269,530330314001
7387500155,05/24/2017,11,358000,47.5198,-122.36288,530330114023
2525059221,11/15/2016,11,1699950,47.62379,-122.10653,530330230004
9359300590,08/26/2016,11,765000,47.77544,-122.09921,530330323073
825059249,05/08/2018,11,1704600,47.6624,-122.18848,530330227021
825059249,01/10/2017,11,800000,47.6624,-122.18848,530330227021
1025069215,06/01/2017,11,840000,47.6642,-122.02597,530330323281
128500310,10/24/2016,11,211000,47.28188,-122.247,530330309011
5700002550,10/01/2016,11,850000,47.58054,-122.28775,530330095003
1919800475,08/24/2016,11,449900,47.69576,-122.33407,530330018001
8101900275,08/12/2016,11,275500,47.51595,-122.28411,530330117002
2734101150,03/30/2018,11,571000,47.545,-122.31883,530330109001
293700020,03/16/2018,11,1079000,47.7729,-122.04637,530330323111
7979900680,03/21/2017,11,455000,47.7435,-122.29628999999998,530330213003
5651010170,05/04/2018,11,650000,47.77313,-122.16964,530330218021
3073500019,04/28/2018,11,525000,47.75748,-122.33803,530330206004
739850020,12/05/2016,11,415000,47.40421,-122.19138999999998,530330294032
6810410220,03/14/2018,11,1417572,47.74489000000001,-122.20749,530330220012
7172200125,07/18/2017,11,1450000,47.68434,-122.30499,530330025001
1980200085,03/28/2017,11,762500,47.73388,-122.35868,530330004012
7575500020,03/01/2018,11,315000,47.19546,-121.99864,530330313024
7140200040,10/25/2016,11,320000,47.3699,-122.16612,530330295021
8731981000,09/12/2016,11,355000,47.31715,-122.3793,530330303053
1247100050,02/24/2017,11,580000,47.6821,-122.18877,530330225001
1247100050,05/27/2017,11,925000,47.6821,-122.18877,530330225001
8691500890,08/04/2016,11,342000,47.44002,-122.11391,530330319074
8691500890,11/04/2016,11,423000,47.44002,-122.11391,530330319074
9834201320,09/09/2016,11,564800,47.57057,-122.28738,530330101005
8899000240,06/01/2017,11,445000,47.45642,-122.20912,530330258061
8820900530,06/07/2017,11,400000,47.7185,-122.28699,530330008001
1026049084,08/19/2016,11,550000,47.75156,-122.28261,530330214001
2724079077,04/08/2017,11,679000,47.53501,-121.90253,530330326023
6321000200,01/24/2018,11,1175000,47.61729,-122.28493,530330078004
3401700106,04/12/2017,11,1120000,47.73731,-122.12665,530330323202
7682200350,05/02/2018,11,360000,47.33454,-122.30079,530330300052
1778350330,08/17/2016,11,964000,47.55086,-122.08165,530330250063
9485300320,08/30/2016,11,350000,47.38963,-122.17256,530330294061
2024059024,03/01/2017,11,898000,47.55327,-122.19142,530330247024
7852090240,04/16/2018,11,1065000,47.53642,-121.87542,530330326023
3820400060,12/06/2017,11,360000,47.44121,-122.18168,530330293041
7165700140,09/22/2016,11,359000,47.53229,-122.28183,530330110013
6880210150,06/21/2017,11,365000,47.39044000000001,-122.31711,530330290011
1074100045,08/30/2016,11,365000,47.76902000000001,-122.33553,530330203002
1126049064,05/27/2017,11,2778000,47.75691,-122.26971,530330215003
3066200010,09/08/2016,11,859000,47.65114000000001,-122.12184,530330228032
6646200150,12/29/2016,11,695000,47.62643,-122.04296,530330323175
1088800500,11/23/2016,11,750000,47.73948,-122.20217,530330220012
1566100236,01/12/2017,11,533000,47.69898,-122.29919,530330021002
3876312500,06/27/2017,11,500000,47.73504000000001,-122.17506000000002,530330219063
4319200535,12/14/2016,11,343000,47.53797,-122.3771,530330115003
7334400500,10/17/2016,11,380000,47.4684,-121.74988,530330327024
3365900695,11/14/2016,11,341000,47.47521,-122.262,530330262002
1771000560,04/04/2017,11,353100,47.74277,-122.07309,530330323112
7853220160,05/08/2017,11,740000,47.53074,-121.86072,530330326024
7853220160,05/02/2017,11,740000,47.53074,-121.86072,530330326024
7994700030,12/27/2016,11,699000,47.52969,-121.83681,530330326021
