Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330303042,530330303042,"Block Group 2, Census Tract 303.04, King County, Washington",1381,260,1032,213,67,63,36,55,44,40,8,11,41,49,153,96,45,53,108,77
1500000US530330303051,530330303051,"Block Group 1, Census Tract 303.05, King County, Washington",2270,496,1605,451,302,262,129,140,87,97,0,12,17,29,130,94,0,12,130,94
1500000US530330303052,530330303052,"Block Group 2, Census Tract 303.05, King County, Washington",1353,382,858,256,39,46,0,12,281,195,0,12,74,138,101,101,0,12,101,101
1500000US530330303053,530330303053,"Block Group 3, Census Tract 303.05, King County, Washington",1616,559,978,244,454,437,0,12,145,108,2,6,28,43,9,17,0,12,9,17
1500000US530330303061,530330303061,"Block Group 1, Census Tract 303.06, King County, Washington",1430,364,981,314,197,173,93,96,68,64,0,12,0,12,91,84,8,12,83,83
1500000US530330303062,530330303062,"Block Group 2, Census Tract 303.06, King County, Washington",1145,310,786,270,87,79,8,14,100,93,110,194,2,5,52,64,0,12,52,64
1500000US530330303063,530330303063,"Block Group 3, Census Tract 303.06, King County, Washington",2223,370,1292,276,212,160,36,49,360,154,0,12,176,261,147,137,0,12,147,137
1500000US530330303064,530330303064,"Block Group 4, Census Tract 303.06, King County, Washington",1229,258,1013,269,50,41,0,12,72,79,0,12,0,12,94,57,0,12,94,57
1500000US530330303081,530330303081,"Block Group 1, Census Tract 303.08, King County, Washington",694,212,442,177,72,80,16,28,148,88,0,12,0,12,16,27,16,27,0,12
1500000US530330303082,530330303082,"Block Group 2, Census Tract 303.08, King County, Washington",2078,483,1152,349,397,324,0,12,341,267,60,94,0,12,128,145,0,12,128,145
1500000US530330303083,530330303083,"Block Group 3, Census Tract 303.08, King County, Washington",1383,447,941,412,99,128,1,2,256,146,34,52,0,12,52,58,0,12,52,58
1500000US530330303084,530330303084,"Block Group 4, Census Tract 303.08, King County, Washington",2189,469,1341,471,178,188,66,93,325,165,59,117,162,156,58,53,0,12,58,53
1500000US530330303091,530330303091,"Block Group 1, Census Tract 303.09, King County, Washington",897,241,636,236,177,165,0,12,53,78,0,12,1,2,30,51,0,12,30,51
1500000US530330303092,530330303092,"Block Group 2, Census Tract 303.09, King County, Washington",1662,643,860,392,218,259,0,12,66,79,0,12,350,510,168,183,0,12,168,183
1500000US530330303093,530330303093,"Block Group 3, Census Tract 303.09, King County, Washington",1198,335,735,243,104,150,0,12,238,215,0,12,0,12,121,95,48,64,73,74
1500000US530330303094,530330303094,"Block Group 4, Census Tract 303.09, King County, Washington",1982,541,1021,407,244,165,0,12,343,177,0,12,163,198,211,198,0,12,211,198
1500000US530330303101,530330303101,"Block Group 1, Census Tract 303.10, King County, Washington",767,228,555,191,10,17,0,12,124,78,7,11,10,15,61,77,0,12,61,77
1500000US530330303102,530330303102,"Block Group 2, Census Tract 303.10, King County, Washington",1032,245,668,234,53,53,0,12,303,149,0,12,0,12,8,13,0,12,8,13
1500000US530330303103,530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",1839,395,745,169,379,308,0,12,443,215,0,12,41,48,231,100,63,61,168,101
1500000US530330303104,530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",2079,362,1325,392,50,56,9,15,556,280,66,94,0,12,73,68,0,12,73,68
1500000US530330303111,530330303111,"Block Group 1, Census Tract 303.11, King County, Washington",1146,368,638,212,127,112,0,12,158,132,0,12,176,259,47,65,0,12,47,65
1500000US530330303112,530330303112,"Block Group 2, Census Tract 303.11, King County, Washington",2179,508,1534,437,9,16,75,69,76,121,41,61,310,281,134,97,38,53,96,85
1500000US530330303113,530330303113,"Block Group 3, Census Tract 303.11, King County, Washington",1262,257,675,185,223,175,8,17,190,175,14,24,72,84,80,68,0,12,80,68
1500000US530330303114,530330303114,"Block Group 4, Census Tract 303.11, King County, Washington",1087,418,846,381,19,29,31,36,82,64,0,12,0,12,109,118,0,12,109,118
1500000US530330303121,530330303121,"Block Group 1, Census Tract 303.12, King County, Washington",1726,429,1138,450,128,93,0,12,315,210,0,12,0,12,145,105,0,12,145,105
1500000US530330303122,530330303122,"Block Group 2, Census Tract 303.12, King County, Washington",1134,245,625,185,86,73,32,39,200,135,0,12,78,81,113,107,0,12,113,107
1500000US530330303123,530330303123,"Block Group 3, Census Tract 303.12, King County, Washington",1085,260,852,239,177,150,8,13,11,17,0,12,0,12,37,50,0,12,37,50
1500000US530330303124,530330303124,"Block Group 4, Census Tract 303.12, King County, Washington",898,282,608,206,0,12,0,12,181,184,0,12,52,59,57,74,11,17,46,73
1500000US530330303131,530330303131,"Block Group 1, Census Tract 303.13, King County, Washington",1415,294,895,212,97,127,0,12,159,96,106,163,20,32,138,145,0,12,138,145
1500000US530330303132,530330303132,"Block Group 2, Census Tract 303.13, King County, Washington",2262,455,1254,393,352,287,0,12,493,291,0,12,47,70,116,83,0,12,116,83
1500000US530330303141,530330303141,"Block Group 1, Census Tract 303.14, King County, Washington",2358,462,1360,441,292,221,0,12,471,353,11,21,99,136,125,138,0,12,125,138
1500000US530330303142,530330303142,"Block Group 2, Census Tract 303.14, King County, Washington",1016,392,739,366,61,68,0,12,181,132,0,12,0,12,35,57,0,12,35,57
1500000US530330303143,530330303143,"Block Group 3, Census Tract 303.14, King County, Washington",1253,293,739,155,259,228,25,36,151,114,0,12,60,82,19,29,0,12,19,29
1500000US530330304011,530330304011,"Block Group 1, Census Tract 304.01, King County, Washington",2375,575,1043,366,0,12,127,146,1092,462,0,12,0,12,113,110,0,12,113,110
1500000US530330304012,530330304012,"Block Group 2, Census Tract 304.01, King County, Washington",1263,385,1200,373,0,12,0,12,0,12,0,12,0,12,63,90,0,12,63,90
1500000US530330304013,530330304013,"Block Group 3, Census Tract 304.01, King County, Washington",1482,434,1066,358,0,12,0,12,205,190,0,12,20,31,191,143,36,57,155,131
1500000US530330304014,530330304014,"Block Group 4, Census Tract 304.01, King County, Washington",1534,465,1113,345,191,90,0,12,230,320,0,12,0,12,0,12,0,12,0,12
1500000US530330304015,530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",1946,824,1402,534,0,12,199,362,154,152,0,12,0,12,191,210,0,12,191,210
1500000US530330304031,530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",1830,341,1329,276,288,244,0,12,179,125,0,12,0,12,34,33,0,12,34,33
1500000US530330304032,530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",1035,215,515,138,43,50,0,12,292,142,55,101,64,79,66,82,0,12,66,82
1500000US530330304033,530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",1662,277,1191,223,0,12,18,27,328,200,0,12,45,74,80,94,0,12,80,94
1500000US530330304041,530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",1832,319,1608,273,0,12,59,66,84,65,0,12,12,19,69,58,22,35,47,45
1500000US530330304042,530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",1467,255,1148,234,0,12,8,13,120,104,0,12,179,203,12,18,0,12,12,18
1500000US530330304043,530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",1397,302,1295,304,0,12,0,12,36,32,0,12,26,33,40,42,8,14,32,39
1500000US530330305011,530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",652,124,559,126,14,16,0,12,51,37,0,12,7,17,21,23,0,12,21,23
1500000US530330305012,530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",1029,168,729,173,37,29,0,12,47,45,131,105,21,31,64,50,0,12,64,50
1500000US530330305031,530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",2724,614,1847,342,167,143,97,113,103,85,101,144,370,490,39,43,0,12,39,43
1500000US530330305032,530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",2696,504,1240,281,270,160,27,24,555,341,7,12,398,336,199,123,9,18,190,113
1500000US530330305041,530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",728,194,394,100,84,68,1,3,178,131,0,12,0,12,71,74,0,12,71,74
1500000US530330305042,530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",1299,417,807,227,46,54,0,12,78,87,15,22,303,330,50,71,45,70,5,9
1500000US530330305043,530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",980,363,822,349,97,88,0,12,27,42,0,12,0,12,34,39,0,12,34,39
1500000US530330305044,530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",1515,396,1079,203,28,28,0,12,96,76,0,12,261,374,51,47,0,12,51,47
1500000US530330306001,530330306001,"Block Group 1, Census Tract 306, King County, Washington",999,317,976,312,23,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330306002,530330306002,"Block Group 2, Census Tract 306, King County, Washington",1655,385,1504,356,13,28,0,12,32,38,0,12,0,12,106,102,0,12,106,102
1500000US530330306003,530330306003,"Block Group 3, Census Tract 306, King County, Washington",1111,339,761,325,17,24,0,12,89,120,71,84,43,53,130,148,116,144,14,23
1500000US530330306004,530330306004,"Block Group 4, Census Tract 306, King County, Washington",1835,682,1389,750,139,136,35,58,92,89,0,12,0,12,180,165,0,12,180,165
1500000US530330307001,530330307001,"Block Group 1, Census Tract 307, King County, Washington",1610,347,1142,270,174,182,7,13,42,56,0,12,57,93,188,143,0,12,188,143
1500000US530330307002,530330307002,"Block Group 2, Census Tract 307, King County, Washington",1243,273,1074,251,16,19,0,12,0,12,114,162,0,12,39,40,6,9,33,39
1500000US530330307003,530330307003,"Block Group 3, Census Tract 307, King County, Washington",1084,300,710,246,128,104,10,17,23,22,20,32,32,44,161,132,41,58,120,94
1500000US530330308011,530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",1754,494,1423,456,27,48,46,45,134,188,62,97,22,37,40,52,0,12,40,52
1500000US530330308012,530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",2166,538,1183,374,108,135,160,184,40,59,167,218,310,328,198,156,54,53,144,133
1500000US530330308013,530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",3722,651,2280,594,342,365,63,77,89,101,38,42,785,428,125,128,0,12,125,128
1500000US530330308021,530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",1398,320,729,242,60,64,395,180,17,28,153,236,27,40,17,24,8,17,9,16
1500000US530330308022,530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",1391,284,1249,307,3,4,0,12,10,18,0,12,28,88,101,92,26,41,75,86
1500000US530330308023,530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",1122,278,852,271,17,27,15,25,43,77,10,22,58,51,127,117,0,12,127,117
1500000US530330309011,530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",1868,270,1328,252,26,26,50,39,195,95,8,12,158,162,103,67,0,12,103,67
1500000US530330309012,530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",1602,305,1145,243,14,23,9,10,48,57,97,121,238,238,51,71,0,12,51,71
1500000US530330309021,530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",2704,448,1805,350,8,14,18,21,271,185,293,309,183,140,126,91,1,5,125,91
1500000US530330309022,530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",1483,306,1222,306,17,27,8,12,81,94,0,12,117,192,38,47,0,12,38,47
1500000US530330309023,530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",1737,419,1033,360,96,86,12,21,37,39,66,88,182,219,311,216,0,12,311,216
1500000US530330310001,530330310001,"Block Group 1, Census Tract 310, King County, Washington",2292,266,1963,263,90,114,0,12,129,71,0,12,0,12,110,82,0,12,110,82
1500000US530330310002,530330310002,"Block Group 2, Census Tract 310, King County, Washington",1211,183,928,213,0,12,0,12,233,121,0,12,0,12,50,53,0,12,50,53
1500000US530330311001,530330311001,"Block Group 1, Census Tract 311, King County, Washington",1062,399,666,250,46,47,0,12,110,130,20,28,26,38,194,216,0,12,194,216
1500000US530330311002,530330311002,"Block Group 2, Census Tract 311, King County, Washington",1130,221,874,199,27,41,45,45,115,110,54,79,0,12,15,16,0,12,15,16
1500000US530330311003,530330311003,"Block Group 3, Census Tract 311, King County, Washington",1971,342,1293,263,122,72,174,72,226,139,22,34,82,62,52,25,10,12,42,19
1500000US530330311004,530330311004,"Block Group 4, Census Tract 311, King County, Washington",1188,284,662,212,166,159,235,86,31,28,2,4,24,21,68,51,5,8,63,51
1500000US530330311005,530330311005,"Block Group 5, Census Tract 311, King County, Washington",1274,245,814,233,7,10,40,47,19,16,0,12,297,138,97,59,0,12,97,59
1500000US530330312021,530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",985,301,862,214,5,11,0,12,0,12,41,58,0,12,77,115,0,12,77,115
1500000US530330312022,530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",1162,283,582,321,19,22,234,225,71,89,28,37,72,105,156,171,0,12,156,171
1500000US530330312023,530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",899,253,899,253,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330312024,530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",1393,335,1333,343,40,58,0,12,2,4,0,12,0,12,18,26,0,12,18,26
1500000US530330312025,530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",1669,386,744,281,4,6,802,253,13,20,0,12,14,19,92,58,32,32,60,46
1500000US530330312041,530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",1031,267,988,270,16,27,0,12,14,22,0,12,0,12,13,20,0,12,13,20
1500000US530330312042,530330312042,"Block Group 2, Census Tract 312.04, King County, Washington",1257,283,1070,239,0,12,54,73,116,135,0,12,17,28,0,12,0,12,0,12
1500000US530330312043,530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",1267,291,1205,291,0,12,16,26,37,47,0,12,0,12,9,15,0,12,9,15
1500000US530330312044,530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",774,309,557,159,34,53,18,30,57,83,0,12,0,12,108,156,0,12,108,156
1500000US530330312045,530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",1301,339,1301,339,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330312051,530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",2941,724,1757,509,283,313,0,12,382,342,0,12,0,12,519,536,20,31,499,535
1500000US530330312052,530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",2562,543,2188,484,0,12,23,36,239,239,0,12,0,12,112,140,0,12,112,140
1500000US530330312053,530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",1432,377,859,268,92,145,0,12,297,220,0,12,97,119,87,110,0,12,87,110
1500000US530330312061,530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",1454,374,925,304,41,45,0,12,333,176,0,12,100,144,55,66,11,18,44,64
1500000US530330312062,530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",1499,274,1277,243,105,147,0,12,16,19,0,12,15,19,86,56,0,12,86,56
1500000US530330312063,530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",2018,351,1147,261,129,137,13,17,211,127,0,12,171,154,347,305,204,276,143,157
1500000US530330313011,530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",1405,210,1281,203,12,17,27,28,12,18,0,12,37,52,36,39,0,12,36,39
1500000US530330313012,530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",1216,250,1146,248,5,8,24,30,12,18,0,12,0,12,29,27,0,12,29,27
1500000US530330313021,530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",1110,268,1004,236,0,12,11,16,25,38,0,12,0,12,70,76,0,12,70,76
1500000US530330313022,530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",894,209,874,209,0,12,0,12,12,17,0,12,0,12,8,12,8,12,0,12
1500000US530330313023,530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",1012,221,830,169,0,12,0,12,0,12,0,12,0,12,182,144,0,12,182,144
1500000US530330313024,530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",1082,260,908,220,0,12,0,12,22,33,0,12,97,104,55,42,7,10,48,40
1500000US530330314001,530330314001,"Block Group 1, Census Tract 314, King County, Washington",826,348,721,309,47,70,0,12,0,12,0,12,19,26,39,57,0,12,39,57
1500000US530330314002,530330314002,"Block Group 2, Census Tract 314, King County, Washington",1587,401,1374,380,131,227,0,12,0,12,14,25,0,12,68,80,0,12,68,80
1500000US530330314003,530330314003,"Block Group 3, Census Tract 314, King County, Washington",1269,365,1197,354,0,12,0,12,37,58,0,12,0,12,35,41,0,12,35,41
1500000US530330314004,530330314004,"Block Group 4, Census Tract 314, King County, Washington",1365,518,907,240,0,12,0,12,75,101,0,12,195,273,188,235,0,12,188,235
1500000US530330314005,530330314005,"Block Group 5, Census Tract 314, King County, Washington",971,308,971,308,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330315011,530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",1278,369,1040,352,28,31,0,12,150,190,0,12,0,12,60,51,0,12,60,51
1500000US530330315012,530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",1454,243,1454,243,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330315013,530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",1229,297,1181,294,0,12,0,12,13,20,0,12,0,12,35,54,23,36,12,18
1500000US530330315021,530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",1365,407,1313,403,0,12,18,20,0,12,15,24,19,23,0,12,0,12,0,12
1500000US530330315022,530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",1209,263,1130,253,0,12,0,12,45,54,0,12,0,12,34,58,0,12,34,58
1500000US530330315023,530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",1815,328,1679,309,0,12,0,12,23,38,0,12,0,12,113,83,0,12,113,83
1500000US530330316011,530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",2165,238,1789,259,29,32,7,12,99,100,0,12,68,91,173,153,0,12,173,153
1500000US530330316012,530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",1953,314,1873,323,16,24,0,12,55,67,0,12,0,12,9,14,0,12,9,14
1500000US530330316013,530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",1209,315,986,247,0,12,0,12,40,61,0,12,103,148,80,64,48,56,32,30
1500000US530330316031,530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",1775,272,1324,253,36,58,0,12,131,115,0,12,226,185,58,60,0,12,58,60
1500000US530330316032,530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",838,198,738,198,0,12,23,35,0,12,0,12,19,31,58,83,0,12,58,83
1500000US530330316033,530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",1215,266,1128,244,0,12,21,24,6,10,0,12,0,12,60,52,0,12,60,52
1500000US530330316034,530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",1796,303,1599,307,90,102,0,12,74,73,0,12,12,20,21,25,0,12,21,25
1500000US530330316041,530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",2728,364,2229,330,103,85,0,12,201,189,0,12,101,109,94,69,0,12,94,69
1500000US530330316042,530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",1139,249,909,246,28,43,46,67,56,52,0,12,12,18,88,73,41,46,47,54
1500000US530330316043,530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",1425,271,1039,264,10,16,66,92,258,104,0,12,30,28,22,25,22,25,0,12
1500000US530330316051,530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",1110,198,1042,197,0,12,0,12,39,43,0,12,0,12,29,36,0,12,29,36
1500000US530330316052,530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",1231,275,1181,278,27,47,0,12,14,22,0,12,9,17,0,12,0,12,0,12
1500000US530330316053,530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",1110,200,892,206,68,104,108,124,0,12,0,12,32,54,10,16,0,12,10,16
1500000US530330317031,530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",965,213,777,231,53,78,19,31,37,43,0,12,13,22,66,62,15,25,51,60
1500000US530330317032,530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",1097,273,890,264,75,118,0,12,98,83,0,12,0,12,34,41,0,12,34,41
1500000US530330317033,530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",1467,402,1314,396,0,12,51,57,18,30,0,12,0,12,84,94,0,12,84,94
1500000US530330317034,530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",1497,513,787,255,107,138,0,12,582,480,0,12,0,12,21,37,0,12,21,37
1500000US530330317035,530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",1582,339,1065,194,75,60,23,37,226,243,0,12,84,104,109,92,0,12,109,92
1500000US530330317041,530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",1262,235,1130,238,45,50,0,12,53,62,0,12,34,39,0,12,0,12,0,12
1500000US530330317042,530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",1564,341,1089,240,30,31,7,11,62,48,197,197,104,166,75,58,0,12,75,58
1500000US530330317043,530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",2409,462,1156,228,200,185,0,12,697,184,0,12,35,38,321,203,119,125,202,146
1500000US530330317051,530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",1065,274,614,194,12,20,0,12,353,201,29,48,0,12,57,54,0,12,57,54
1500000US530330317052,530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",1443,356,1297,366,49,62,0,12,31,35,0,12,27,43,39,34,0,12,39,34
1500000US530330317053,530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",1684,369,1459,328,30,35,20,32,118,143,0,12,0,12,57,59,14,23,43,49
1500000US530330317061,530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",940,340,449,189,129,98,0,12,362,280,0,12,0,12,0,12,0,12,0,12
1500000US530330317062,530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",1873,520,1249,357,298,461,0,12,27,41,0,12,0,12,299,292,0,12,299,292
1500000US530330317063,530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",1813,393,1358,398,197,135,0,12,145,186,0,12,8,19,105,62,22,50,83,60
1500000US530330317064,530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",2111,411,1488,363,265,251,12,21,155,163,0,12,2,4,189,134,23,38,166,130
1500000US530330318001,530330318001,"Block Group 1, Census Tract 318, King County, Washington",2279,335,1389,242,140,126,0,12,377,205,187,199,59,58,127,127,55,62,72,82
1500000US530330318002,530330318002,"Block Group 2, Census Tract 318, King County, Washington",1532,370,1488,369,18,22,7,12,17,24,0,12,0,12,2,5,0,12,2,5
1500000US530330318003,530330318003,"Block Group 3, Census Tract 318, King County, Washington",1079,224,938,163,0,12,0,12,10,16,0,12,25,38,106,124,0,12,106,124
1500000US530330319031,530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",1532,326,1311,334,0,12,0,12,133,116,0,12,0,12,88,83,0,12,88,83
1500000US530330319032,530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",1750,369,1381,357,64,100,0,12,263,172,0,12,0,12,42,67,0,12,42,67
1500000US530330319033,530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",1237,304,868,177,70,72,0,12,0,12,45,79,0,12,254,255,0,12,254,255
1500000US530330319034,530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",888,213,679,185,21,30,38,43,86,84,0,12,4,10,60,70,0,12,60,70
1500000US530330319035,530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",1119,311,751,270,50,77,0,12,115,131,0,12,63,91,140,136,52,77,88,123
1500000US530330319041,530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",1777,271,1493,276,26,29,30,51,146,107,0,12,11,17,71,68,0,12,71,68
1500000US530330319042,530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",940,230,837,230,0,12,0,12,50,43,0,12,0,12,53,55,9,14,44,53
1500000US530330319043,530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",1014,296,769,169,35,56,0,12,14,18,0,12,183,259,13,15,6,10,7,12
1500000US530330319061,530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",1446,324,1004,235,1,3,0,12,216,126,0,12,162,228,63,47,0,12,63,47
1500000US530330319062,530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",2157,392,1392,266,138,160,0,12,396,143,0,12,0,12,231,131,0,12,231,131
1500000US530330319071,530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",910,258,541,152,118,145,0,12,251,195,0,12,0,12,0,12,0,12,0,12
1500000US530330319072,530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",545,173,382,118,0,12,0,12,139,144,0,12,24,41,0,12,0,12,0,12
1500000US530330319073,530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",2246,436,1553,397,171,139,0,12,311,156,19,32,0,12,192,148,0,12,192,148
1500000US530330319074,530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",2545,501,1392,349,0,12,0,12,912,450,0,12,0,12,241,184,0,12,241,184
1500000US530330319075,530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",1131,450,525,218,65,112,0,12,206,212,0,12,159,257,176,257,0,12,176,257
1500000US530330319081,530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",1600,270,1245,241,68,65,34,53,154,83,0,12,30,34,69,66,0,12,69,66
1500000US530330319082,530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",2025,521,715,206,607,387,0,12,277,276,0,12,227,365,199,115,71,79,128,81
1500000US530330319083,530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",1042,289,636,165,43,61,0,12,106,68,41,55,51,60,165,121,61,76,104,85
1500000US530330319091,530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",2018,261,1295,243,305,146,0,12,150,103,0,12,42,71,226,159,47,49,179,127
1500000US530330319092,530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",1185,217,718,184,84,75,0,12,356,154,0,12,0,12,27,40,0,12,27,40
1500000US530330320021,530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",1570,254,1397,233,21,19,0,12,35,34,0,12,0,12,117,91,0,12,117,91
1500000US530330320022,530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",1544,381,1393,332,31,37,0,12,21,24,0,12,32,38,67,71,0,12,67,71
1500000US530330320031,530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",1666,275,1605,269,0,12,0,12,32,39,0,12,8,14,21,33,0,12,21,33
1500000US530330320032,530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",1268,371,1216,368,4,9,0,12,8,15,0,12,0,12,40,46,0,12,40,46
1500000US530330320033,530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",947,244,917,229,7,11,16,26,0,12,0,12,7,11,0,12,0,12,0,12
1500000US530330320034,530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",1437,390,1353,376,57,76,0,12,17,27,0,12,0,12,10,16,0,12,10,16
1500000US530330320051,530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",1177,425,884,386,293,323,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330320052,530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",877,319,710,281,0,12,0,12,77,73,0,12,16,26,74,84,0,12,74,84
1500000US530330320053,530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",796,291,607,255,0,12,71,120,0,12,0,12,64,106,54,78,54,78,0,12
