Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330321031,530330321031,"Block Group 1, Census Tract 321.03, King County, Washington",253,72,9,17,9,17,0,12,244,73,47,44,197,70
1500000US530330321032,530330321032,"Block Group 2, Census Tract 321.03, King County, Washington",430,107,42,57,8,12,34,56,388,107,61,49,327,98
1500000US530330321033,530330321033,"Block Group 3, Census Tract 321.03, King County, Washington",688,167,58,60,58,60,0,12,630,165,93,71,537,170
1500000US530330321034,530330321034,"Block Group 4, Census Tract 321.03, King County, Washington",604,139,0,12,0,12,0,12,604,139,93,77,511,126
1500000US530330321041,530330321041,"Block Group 1, Census Tract 321.04, King County, Washington",941,134,18,26,18,26,0,12,923,131,140,65,783,142
1500000US530330321042,530330321042,"Block Group 2, Census Tract 321.04, King County, Washington",867,153,98,81,0,12,98,81,769,170,74,51,695,168
1500000US530330321043,530330321043,"Block Group 3, Census Tract 321.04, King County, Washington",727,151,157,120,85,81,72,96,570,132,13,21,557,133
1500000US530330322031,530330322031,"Block Group 1, Census Tract 322.03, King County, Washington",503,96,19,30,0,12,19,30,484,95,31,35,453,93
1500000US530330322032,530330322032,"Block Group 2, Census Tract 322.03, King County, Washington",464,98,0,12,0,12,0,12,464,98,62,54,402,110
1500000US530330322033,530330322033,"Block Group 3, Census Tract 322.03, King County, Washington",890,134,0,12,0,12,0,12,890,134,73,45,817,139
1500000US530330322034,530330322034,"Block Group 4, Census Tract 322.03, King County, Washington",513,84,0,12,0,12,0,12,513,84,89,64,424,96
1500000US530330322071,530330322071,"Block Group 1, Census Tract 322.07, King County, Washington",347,46,0,12,0,12,0,12,347,46,37,23,310,48
1500000US530330322072,530330322072,"Block Group 2, Census Tract 322.07, King County, Washington",327,56,0,12,0,12,0,12,327,56,67,38,260,56
1500000US530330322073,530330322073,"Block Group 3, Census Tract 322.07, King County, Washington",439,72,0,12,0,12,0,12,439,72,40,27,399,74
1500000US530330322081,530330322081,"Block Group 1, Census Tract 322.08, King County, Washington",520,95,17,27,0,12,17,27,503,95,123,66,380,85
1500000US530330322082,530330322082,"Block Group 2, Census Tract 322.08, King County, Washington",747,104,0,12,0,12,0,12,747,104,332,96,415,123
1500000US530330322083,530330322083,"Block Group 3, Census Tract 322.08, King County, Washington",923,152,0,12,0,12,0,12,923,152,226,116,697,135
1500000US530330322084,530330322084,"Block Group 4, Census Tract 322.08, King County, Washington",850,145,48,45,19,30,29,35,802,150,40,36,762,154
1500000US530330322085,530330322085,"Block Group 5, Census Tract 322.08, King County, Washington",718,119,0,12,0,12,0,12,718,119,132,84,586,102
1500000US530330322101,530330322101,"Block Group 1, Census Tract 322.10, King County, Washington",572,128,16,25,0,12,16,25,556,128,45,43,511,127
1500000US530330322102,530330322102,"Block Group 2, Census Tract 322.10, King County, Washington",1749,225,41,52,0,17,41,52,1708,221,102,64,1606,223
1500000US530330322103,530330322103,"Block Group 3, Census Tract 322.10, King County, Washington",1571,246,0,12,0,12,0,12,1571,246,220,127,1351,238
1500000US530330322111,530330322111,"Block Group 1, Census Tract 322.11, King County, Washington",621,80,10,15,0,12,10,15,611,81,64,46,547,79
1500000US530330322112,530330322112,"Block Group 2, Census Tract 322.11, King County, Washington",635,91,0,12,0,12,0,12,635,91,35,29,600,97
1500000US530330322113,530330322113,"Block Group 3, Census Tract 322.11, King County, Washington",581,76,12,19,0,12,12,19,569,76,19,20,550,80
1500000US530330322121,530330322121,"Block Group 1, Census Tract 322.12, King County, Washington",999,140,0,12,0,12,0,12,999,140,63,48,936,145
1500000US530330322122,530330322122,"Block Group 2, Census Tract 322.12, King County, Washington",345,83,25,29,15,24,10,17,320,92,0,12,320,92
1500000US530330322123,530330322123,"Block Group 3, Census Tract 322.12, King County, Washington",505,85,0,12,0,12,0,12,505,85,0,12,505,85
1500000US530330322124,530330322124,"Block Group 4, Census Tract 322.12, King County, Washington",1263,162,101,109,40,47,61,98,1162,179,85,60,1077,172
1500000US530330322131,530330322131,"Block Group 1, Census Tract 322.13, King County, Washington",305,88,0,12,0,12,0,12,305,88,48,47,257,85
1500000US530330322132,530330322132,"Block Group 2, Census Tract 322.13, King County, Washington",273,66,0,12,0,12,0,12,273,66,52,44,221,73
1500000US530330322133,530330322133,"Block Group 3, Census Tract 322.13, King County, Washington",831,107,42,59,0,12,42,59,789,116,62,41,727,114
1500000US530330322141,530330322141,"Block Group 1, Census Tract 322.14, King County, Washington",542,100,23,37,23,37,0,12,519,98,37,35,482,101
1500000US530330322142,530330322142,"Block Group 2, Census Tract 322.14, King County, Washington",860,95,0,12,0,12,0,12,860,95,120,73,740,104
1500000US530330322143,530330322143,"Block Group 3, Census Tract 322.14, King County, Washington",607,100,0,12,0,12,0,12,607,100,102,79,505,105
1500000US530330322151,530330322151,"Block Group 1, Census Tract 322.15, King County, Washington",521,86,0,12,0,12,0,12,521,86,18,23,503,89
1500000US530330322152,530330322152,"Block Group 2, Census Tract 322.15, King County, Washington",867,89,0,12,0,12,0,12,867,89,31,36,836,90
1500000US530330323071,530330323071,"Block Group 1, Census Tract 323.07, King County, Washington",657,108,16,26,0,12,16,26,641,117,73,72,568,126
1500000US530330323072,530330323072,"Block Group 2, Census Tract 323.07, King County, Washington",419,85,0,12,0,12,0,12,419,85,43,40,376,95
1500000US530330323073,530330323073,"Block Group 3, Census Tract 323.07, King County, Washington",516,90,0,12,0,12,0,12,516,90,70,44,446,96
1500000US530330323074,530330323074,"Block Group 4, Census Tract 323.07, King County, Washington",493,117,0,12,0,12,0,12,493,117,39,38,454,117
1500000US530330323075,530330323075,"Block Group 5, Census Tract 323.07, King County, Washington",367,57,13,22,0,12,13,22,354,61,12,21,342,61
1500000US530330323091,530330323091,"Block Group 1, Census Tract 323.09, King County, Washington",674,158,0,12,0,12,0,12,674,158,116,85,558,153
1500000US530330323092,530330323092,"Block Group 2, Census Tract 323.09, King County, Washington",1376,202,66,42,66,42,0,12,1310,198,93,55,1217,198
1500000US530330323093,530330323093,"Block Group 3, Census Tract 323.09, King County, Washington",752,116,28,36,20,31,8,14,724,116,54,40,670,121
1500000US530330323111,530330323111,"Block Group 1, Census Tract 323.11, King County, Washington",376,82,0,12,0,12,0,12,376,82,36,39,340,89
1500000US530330323112,530330323112,"Block Group 2, Census Tract 323.11, King County, Washington",515,105,42,62,0,12,42,62,473,94,64,64,409,98
1500000US530330323113,530330323113,"Block Group 3, Census Tract 323.11, King County, Washington",330,72,0,12,0,12,0,12,330,72,82,57,248,66
1500000US530330323114,530330323114,"Block Group 4, Census Tract 323.11, King County, Washington",523,100,0,12,0,12,0,12,523,100,36,36,487,96
1500000US530330323115,530330323115,"Block Group 5, Census Tract 323.11, King County, Washington",351,124,0,12,0,12,0,12,351,124,10,17,341,126
1500000US530330323131,530330323131,"Block Group 1, Census Tract 323.13, King County, Washington",361,58,0,12,0,12,0,12,361,58,57,42,304,62
1500000US530330323132,530330323132,"Block Group 2, Census Tract 323.13, King County, Washington",619,97,43,55,43,55,0,12,576,106,122,65,454,105
1500000US530330323133,530330323133,"Block Group 3, Census Tract 323.13, King County, Washington",182,63,0,12,0,12,0,12,182,63,48,59,134,54
1500000US530330323134,530330323134,"Block Group 4, Census Tract 323.13, King County, Washington",1410,157,75,71,23,27,52,66,1335,162,87,54,1248,169
1500000US530330323151,530330323151,"Block Group 1, Census Tract 323.15, King County, Washington",815,105,20,22,0,12,20,22,795,109,105,53,690,117
1500000US530330323152,530330323152,"Block Group 2, Census Tract 323.15, King County, Washington",551,111,12,19,0,12,12,19,539,114,70,45,469,116
1500000US530330323153,530330323153,"Block Group 3, Census Tract 323.15, King County, Washington",718,107,62,68,0,12,62,68,656,102,69,39,587,105
1500000US530330323161,530330323161,"Block Group 1, Census Tract 323.16, King County, Washington",314,65,9,13,9,13,0,12,305,64,51,35,254,68
1500000US530330323162,530330323162,"Block Group 2, Census Tract 323.16, King County, Washington",502,58,0,12,0,12,0,12,502,58,48,35,454,61
1500000US530330323163,530330323163,"Block Group 3, Census Tract 323.16, King County, Washington",553,74,0,12,0,12,0,12,553,74,43,31,510,75
1500000US530330323164,530330323164,"Block Group 4, Census Tract 323.16, King County, Washington",443,68,0,12,0,12,0,12,443,68,9,16,434,68
1500000US530330323171,530330323171,"Block Group 1, Census Tract 323.17, King County, Washington",502,68,36,50,0,12,36,50,466,69,55,35,411,75
1500000US530330323172,530330323172,"Block Group 2, Census Tract 323.17, King County, Washington",452,75,0,12,0,12,0,12,452,75,37,40,415,82
1500000US530330323173,530330323173,"Block Group 3, Census Tract 323.17, King County, Washington",447,88,112,100,59,87,53,61,335,89,12,19,323,91
1500000US530330323174,530330323174,"Block Group 4, Census Tract 323.17, King County, Washington",352,58,0,12,0,12,0,12,352,58,80,54,272,65
1500000US530330323175,530330323175,"Block Group 5, Census Tract 323.17, King County, Washington",409,71,0,12,0,12,0,12,409,71,30,33,379,76
1500000US530330323181,530330323181,"Block Group 1, Census Tract 323.18, King County, Washington",724,76,0,12,0,12,0,12,724,76,61,40,663,86
1500000US530330323182,530330323182,"Block Group 2, Census Tract 323.18, King County, Washington",333,61,0,12,0,12,0,12,333,61,16,18,317,64
1500000US530330323183,530330323183,"Block Group 3, Census Tract 323.18, King County, Washington",292,48,0,12,0,12,0,12,292,48,19,22,273,50
1500000US530330323184,530330323184,"Block Group 4, Census Tract 323.18, King County, Washington",504,87,0,12,0,12,0,12,504,87,54,38,450,91
1500000US530330323191,530330323191,"Block Group 1, Census Tract 323.19, King County, Washington",197,54,12,20,12,20,0,12,185,55,15,26,170,55
1500000US530330323192,530330323192,"Block Group 2, Census Tract 323.19, King County, Washington",639,127,0,12,0,12,0,12,639,127,122,70,517,128
1500000US530330323193,530330323193,"Block Group 3, Census Tract 323.19, King County, Washington",917,182,159,105,42,39,117,100,758,177,106,61,652,181
1500000US530330323194,530330323194,"Block Group 4, Census Tract 323.19, King County, Washington",633,136,33,38,33,38,0,12,600,136,112,96,488,135
1500000US530330323201,530330323201,"Block Group 1, Census Tract 323.20, King County, Washington",421,68,9,15,9,15,0,12,412,70,82,38,330,73
1500000US530330323202,530330323202,"Block Group 2, Census Tract 323.20, King County, Washington",478,102,0,12,0,12,0,12,478,102,97,69,381,81
1500000US530330323203,530330323203,"Block Group 3, Census Tract 323.20, King County, Washington",539,87,0,12,0,12,0,12,539,87,20,22,519,86
1500000US530330323211,530330323211,"Block Group 1, Census Tract 323.21, King County, Washington",300,82,0,12,0,12,0,12,300,82,38,30,262,82
1500000US530330323212,530330323212,"Block Group 2, Census Tract 323.21, King County, Washington",465,89,31,42,31,42,0,12,434,91,42,37,392,91
1500000US530330323213,530330323213,"Block Group 3, Census Tract 323.21, King County, Washington",538,86,0,12,0,12,0,12,538,86,52,33,486,85
1500000US530330323214,530330323214,"Block Group 4, Census Tract 323.21, King County, Washington",400,60,0,12,0,12,0,12,400,60,0,12,400,60
1500000US530330323221,530330323221,"Block Group 1, Census Tract 323.22, King County, Washington",450,51,10,15,10,15,0,12,440,53,48,31,392,58
1500000US530330323222,530330323222,"Block Group 2, Census Tract 323.22, King County, Washington",274,52,0,12,0,12,0,12,274,52,27,24,247,56
1500000US530330323223,530330323223,"Block Group 3, Census Tract 323.22, King County, Washington",495,71,19,28,0,12,19,28,476,72,0,12,476,72
1500000US530330323231,530330323231,"Block Group 1, Census Tract 323.23, King County, Washington",531,110,0,12,0,12,0,12,531,110,89,66,442,97
1500000US530330323232,530330323232,"Block Group 2, Census Tract 323.23, King County, Washington",599,92,7,13,7,13,0,12,592,92,190,71,402,97
1500000US530330323233,530330323233,"Block Group 3, Census Tract 323.23, King County, Washington",566,93,0,12,0,12,0,12,566,93,106,67,460,102
1500000US530330323234,530330323234,"Block Group 4, Census Tract 323.23, King County, Washington",479,94,0,12,0,12,0,12,479,94,38,39,441,95
1500000US530330323241,530330323241,"Block Group 1, Census Tract 323.24, King County, Washington",333,76,14,21,14,21,0,12,319,74,48,47,271,79
1500000US530330323242,530330323242,"Block Group 2, Census Tract 323.24, King County, Washington",503,112,83,93,0,12,83,93,420,94,100,85,320,109
1500000US530330323243,530330323243,"Block Group 3, Census Tract 323.24, King County, Washington",928,132,89,41,49,29,40,38,839,129,33,50,806,137
1500000US530330323244,530330323244,"Block Group 4, Census Tract 323.24, King County, Washington",439,82,11,19,0,12,11,19,428,84,41,41,387,86
1500000US530330323251,530330323251,"Block Group 1, Census Tract 323.25, King County, Washington",138,46,0,12,0,12,0,12,138,46,0,12,138,46
1500000US530330323252,530330323252,"Block Group 2, Census Tract 323.25, King County, Washington",1108,161,35,41,35,41,0,12,1073,159,87,59,986,161
1500000US530330323253,530330323253,"Block Group 3, Census Tract 323.25, King County, Washington",1327,172,16,24,16,24,0,12,1311,179,34,39,1277,175
1500000US530330323261,530330323261,"Block Group 1, Census Tract 323.26, King County, Washington",465,84,0,12,0,12,0,12,465,84,37,34,428,88
1500000US530330323262,530330323262,"Block Group 2, Census Tract 323.26, King County, Washington",641,96,0,12,0,12,0,12,641,96,178,69,463,98
1500000US530330323263,530330323263,"Block Group 3, Census Tract 323.26, King County, Washington",336,95,19,29,0,12,19,29,317,92,50,49,267,97
1500000US530330323271,530330323271,"Block Group 1, Census Tract 323.27, King County, Washington",1772,154,25,34,25,34,0,12,1747,148,369,113,1378,161
1500000US530330323272,530330323272,"Block Group 2, Census Tract 323.27, King County, Washington",255,75,0,12,0,12,0,12,255,75,14,20,241,77
1500000US530330323281,530330323281,"Block Group 1, Census Tract 323.28, King County, Washington",402,92,0,12,0,12,0,12,402,92,59,51,343,88
1500000US530330323282,530330323282,"Block Group 2, Census Tract 323.28, King County, Washington",438,106,0,12,0,12,0,12,438,106,91,60,347,117
1500000US530330323283,530330323283,"Block Group 3, Census Tract 323.28, King County, Washington",373,101,0,12,0,12,0,12,373,101,20,31,353,97
1500000US530330323291,530330323291,"Block Group 1, Census Tract 323.29, King County, Washington",1143,110,16,26,0,12,16,26,1127,109,133,92,994,125
1500000US530330323292,530330323292,"Block Group 2, Census Tract 323.29, King County, Washington",1710,170,59,55,0,12,59,55,1651,170,195,94,1456,187
1500000US530330324011,530330324011,"Block Group 1, Census Tract 324.01, King County, Washington",625,140,0,12,0,12,0,12,625,140,76,57,549,148
1500000US530330324012,530330324012,"Block Group 2, Census Tract 324.01, King County, Washington",671,114,17,28,17,28,0,12,654,123,88,77,566,129
1500000US530330324013,530330324013,"Block Group 3, Census Tract 324.01, King County, Washington",375,114,14,18,14,18,0,12,361,117,18,24,343,117
1500000US530330324014,530330324014,"Block Group 4, Census Tract 324.01, King County, Washington",467,106,0,12,0,12,0,12,467,106,130,102,337,102
1500000US530330324021,530330324021,"Block Group 1, Census Tract 324.02, King County, Washington",757,100,19,21,9,15,10,15,738,101,95,72,643,110
1500000US530330324022,530330324022,"Block Group 2, Census Tract 324.02, King County, Washington",653,111,20,23,20,23,0,12,633,111,92,77,541,110
1500000US530330324023,530330324023,"Block Group 3, Census Tract 324.02, King County, Washington",445,105,0,12,0,12,0,12,445,105,83,50,362,107
