Id,Id2,Geography,Tenure Total,Margin of Error; Total:,Own,Margin of Error; Total: - Owner occupied,Rent,Margin of Error; Total: - Renter occupied
1500000US530330303111,530330303111,"Block Group 1, Census Tract 303.11, King County, Washington",372,88,308,83,64,55
1500000US530330303112,530330303112,"Block Group 2, Census Tract 303.11, King County, Washington",596,111,253,81,343,101
1500000US530330303113,530330303113,"Block Group 3, Census Tract 303.11, King County, Washington",421,70,390,69,31,29
1500000US530330303114,530330303114,"Block Group 4, Census Tract 303.11, King County, Washington",322,86,265,71,57,57
1500000US530330303121,530330303121,"Block Group 1, Census Tract 303.12, King County, Washington",651,117,100,55,551,113
1500000US530330303122,530330303122,"Block Group 2, Census Tract 303.12, King County, Washington",503,105,242,73,261,69
1500000US530330303123,530330303123,"Block Group 3, Census Tract 303.12, King County, Washington",336,65,297,67,39,31
1500000US530330303124,530330303124,"Block Group 4, Census Tract 303.12, King County, Washington",281,66,238,71,43,56
1500000US530330303131,530330303131,"Block Group 1, Census Tract 303.13, King County, Washington",721,109,388,102,333,104
1500000US530330303132,530330303132,"Block Group 2, Census Tract 303.13, King County, Washington",1005,126,314,111,691,137
1500000US530330303141,530330303141,"Block Group 1, Census Tract 303.14, King County, Washington",900,135,195,75,705,144
1500000US530330303142,530330303142,"Block Group 2, Census Tract 303.14, King County, Washington",365,95,234,79,131,91
1500000US530330303143,530330303143,"Block Group 3, Census Tract 303.14, King County, Washington",643,115,285,95,358,108
1500000US530330304011,530330304011,"Block Group 1, Census Tract 304.01, King County, Washington",795,156,448,134,347,112
1500000US530330304012,530330304012,"Block Group 2, Census Tract 304.01, King County, Washington",506,131,457,136,49,40
1500000US530330304013,530330304013,"Block Group 3, Census Tract 304.01, King County, Washington",541,142,457,148,84,73
1500000US530330304014,530330304014,"Block Group 4, Census Tract 304.01, King County, Washington",518,132,450,127,68,58
1500000US530330304015,530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",607,181,307,139,300,120
1500000US530330304031,530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",702,88,596,96,106,68
1500000US530330304032,530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",382,70,335,54,47,51
1500000US530330304033,530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",592,77,581,76,11,17
1500000US530330304041,530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",625,83,600,85,25,37
1500000US530330304042,530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",481,71,388,67,93,52
1500000US530330304043,530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",477,86,438,84,39,27
1500000US530330305011,530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",345,57,119,39,226,59
1500000US530330305012,530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",578,60,28,21,550,54
1500000US530330305031,530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",1040,147,132,65,908,153
1500000US530330305032,530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",1099,145,839,130,260,108
1500000US530330305041,530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",368,85,113,58,255,81
1500000US530330305042,530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",493,105,255,70,238,82
1500000US530330305043,530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",381,100,62,26,319,99
1500000US530330305044,530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",692,122,479,92,213,109
1500000US530330306001,530330306001,"Block Group 1, Census Tract 306, King County, Washington",434,124,296,109,138,108
1500000US530330306002,530330306002,"Block Group 2, Census Tract 306, King County, Washington",607,122,358,103,249,107
1500000US530330306003,530330306003,"Block Group 3, Census Tract 306, King County, Washington",440,113,277,107,163,71
1500000US530330306004,530330306004,"Block Group 4, Census Tract 306, King County, Washington",638,124,202,75,436,130
1500000US530330307001,530330307001,"Block Group 1, Census Tract 307, King County, Washington",540,96,192,76,348,99
1500000US530330307002,530330307002,"Block Group 2, Census Tract 307, King County, Washington",493,77,278,69,215,76
1500000US530330307003,530330307003,"Block Group 3, Census Tract 307, King County, Washington",459,98,182,56,277,85
1500000US530330308011,530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",631,128,418,105,213,100
1500000US530330308012,530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",707,133,187,71,520,109
1500000US530330308013,530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",1099,142,856,152,243,104
1500000US530330308021,530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",450,82,153,50,297,75
1500000US530330308022,530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",560,104,339,94,221,72
1500000US530330308023,530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",362,75,213,53,149,64
1500000US530330309011,530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",593,90,489,84,104,52
1500000US530330309012,530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",507,82,373,79,134,73
1500000US530330309021,530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",883,115,516,105,367,109
1500000US530330309022,530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",481,91,337,82,144,62
1500000US530330309023,530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",702,140,176,48,526,130
1500000US530330310001,530330310001,"Block Group 1, Census Tract 310, King County, Washington",778,88,778,88,0,12
1500000US530330310002,530330310002,"Block Group 2, Census Tract 310, King County, Washington",579,76,404,81,175,69
1500000US530330311001,530330311001,"Block Group 1, Census Tract 311, King County, Washington",434,107,178,52,256,107
1500000US530330311002,530330311002,"Block Group 2, Census Tract 311, King County, Washington",487,78,437,80,50,29
1500000US530330311003,530330311003,"Block Group 3, Census Tract 311, King County, Washington",669,94,379,92,290,50
1500000US530330311004,530330311004,"Block Group 4, Census Tract 311, King County, Washington",543,117,120,28,423,114
1500000US530330311005,530330311005,"Block Group 5, Census Tract 311, King County, Washington",474,93,267,62,207,96
1500000US530330312021,530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",415,101,370,99,45,66
1500000US530330312022,530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",357,70,164,65,193,80
1500000US530330312023,530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",380,85,380,85,0,12
1500000US530330312024,530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",533,88,442,106,91,61
1500000US530330312025,530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",527,108,280,88,247,91
1500000US530330312041,530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",417,118,291,86,126,102
1500000US530330312042,530330312042,"Block Group 2, Census Tract 312.04, King County, Washington",430,84,415,87,15,24
1500000US530330312043,530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",524,98,422,87,102,86
1500000US530330312044,530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",317,91,302,93,15,26
1500000US530330312045,530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",518,126,484,130,34,39
1500000US530330312051,530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",895,163,574,139,321,145
1500000US530330312052,530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",853,141,602,126,251,124
1500000US530330312053,530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",519,113,409,95,110,87
1500000US530330312061,530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",450,94,200,52,250,95
1500000US530330312062,530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",636,80,465,76,171,51
1500000US530330312063,530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",654,85,366,75,288,69
1500000US530330313011,530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",491,60,395,63,96,57
1500000US530330313012,530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",499,67,387,61,112,69
1500000US530330313021,530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",359,68,316,65,43,38
1500000US530330313022,530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",381,82,278,55,103,64
1500000US530330313023,530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",406,60,382,61,24,23
1500000US530330313024,530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",464,81,146,49,318,81
1500000US530330314001,530330314001,"Block Group 1, Census Tract 314, King County, Washington",302,116,144,104,158,113
1500000US530330314002,530330314002,"Block Group 2, Census Tract 314, King County, Washington",650,140,291,87,359,125
1500000US530330314003,530330314003,"Block Group 3, Census Tract 314, King County, Washington",486,84,418,91,68,43
1500000US530330314004,530330314004,"Block Group 4, Census Tract 314, King County, Washington",505,132,270,107,235,144
1500000US530330314005,530330314005,"Block Group 5, Census Tract 314, King County, Washington",394,111,185,58,209,111
1500000US530330315011,530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",428,101,380,101,48,37
1500000US530330315012,530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",602,100,458,96,144,79
1500000US530330315013,530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",479,114,303,86,176,94
1500000US530330315021,530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",508,113,444,104,64,55
1500000US530330315022,530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",552,93,473,85,79,67
1500000US530330315023,530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",682,101,423,97,259,82
1500000US530330316011,530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",766,74,733,77,33,35
1500000US530330316012,530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",745,89,708,90,37,26
1500000US530330316013,530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",465,77,392,74,73,64
1500000US530330316031,530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",573,88,449,73,124,74
1500000US530330316032,530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",383,91,315,86,68,67
1500000US530330316033,530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",557,102,484,109,73,40
1500000US530330316034,530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",529,89,434,87,95,67
1500000US530330316041,530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",917,102,853,100,64,46
1500000US530330316042,530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",301,66,264,69,37,39
1500000US530330316043,530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",497,92,354,79,143,82
1500000US530330316051,530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",458,76,421,74,37,41
1500000US530330316052,530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",442,99,364,91,78,45
1500000US530330316053,530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",400,80,382,78,18,20
1500000US530330317031,530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",474,94,442,98,32,38
1500000US530330317032,530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",475,89,465,93,10,17
1500000US530330317033,530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",565,105,429,90,136,84
1500000US530330317034,530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",505,112,301,92,204,85
1500000US530330317035,530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",673,111,673,111,0,12
1500000US530330317041,530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",444,82,384,85,60,39
1500000US530330317042,530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",550,85,345,71,205,64
1500000US530330317043,530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",736,99,596,75,140,66
1500000US530330317051,530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",378,89,366,87,12,19
1500000US530330317052,530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",462,87,363,81,99,59
1500000US530330317053,530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",486,86,391,87,95,56
1500000US530330317061,530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",398,116,352,120,46,51
1500000US530330317062,530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",789,129,315,80,474,114
1500000US530330317063,530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",505,96,439,105,66,56
1500000US530330317064,530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",657,96,584,102,73,60
1500000US530330318001,530330318001,"Block Group 1, Census Tract 318, King County, Washington",751,89,626,81,125,71
1500000US530330318002,530330318002,"Block Group 2, Census Tract 318, King County, Washington",513,77,463,75,50,37
1500000US530330318003,530330318003,"Block Group 3, Census Tract 318, King County, Washington",526,86,432,91,94,61
1500000US530330319031,530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",583,87,563,94,20,29
1500000US530330319032,530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",572,110,503,93,69,80
1500000US530330319033,530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",409,76,353,74,56,56
1500000US530330319034,530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",350,75,312,70,38,41
1500000US530330319035,530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",377,95,310,98,67,64
1500000US530330319041,530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",633,71,581,73,52,39
1500000US530330319042,530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",284,59,246,52,38,42
1500000US530330319043,530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",390,78,309,70,81,64
1500000US530330319061,530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",537,90,505,94,32,38
1500000US530330319062,530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",797,104,718,125,79,51
1500000US530330319071,530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",366,94,335,97,31,48
1500000US530330319072,530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",256,61,232,60,24,28
1500000US530330319073,530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",1003,174,740,187,263,128
1500000US530330319074,530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",777,138,691,131,86,93
1500000US530330319075,530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",335,104,297,97,38,62
1500000US530330319081,530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",749,100,561,93,188,87
1500000US530330319082,530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",732,89,59,32,673,95
1500000US530330319083,530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",458,104,242,60,216,94
1500000US530330319091,530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",742,66,537,63,205,59
1500000US530330319092,530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",426,66,358,64,68,37
1500000US530330320021,530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",633,82,524,95,109,69
1500000US530330320022,530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",575,83,468,71,107,83
1500000US530330320031,530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",556,81,497,81,59,41
1500000US530330320032,530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",466,92,436,93,30,21
1500000US530330320033,530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",336,68,336,68,0,12
1500000US530330320034,530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",529,110,520,109,9,16
1500000US530330320051,530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",391,134,294,130,97,76
1500000US530330320052,530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",279,101,223,85,56,84
1500000US530330320053,530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",254,81,215,74,39,40
1500000US530330320054,530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",450,89,362,89,88,58
1500000US530330320055,530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",665,117,589,133,76,96
1500000US530330320056,530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",258,77,230,72,28,38
1500000US530330320061,530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",405,59,352,66,53,39
1500000US530330320062,530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",800,108,615,80,185,88
1500000US530330320063,530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",537,81,476,72,61,65
1500000US530330320071,530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",471,86,449,87,22,24
1500000US530330320072,530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",477,90,466,90,11,17
1500000US530330320073,530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",432,86,248,70,184,78
1500000US530330320081,530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",491,81,432,84,59,45
1500000US530330320082,530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",525,93,432,92,93,66
1500000US530330320083,530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",373,84,373,84,0,12
1500000US530330320101,530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",583,114,281,74,302,106
1500000US530330320102,530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",412,71,372,71,40,32
1500000US530330320103,530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",443,91,443,91,0,12
1500000US530330320104,530330320104,"Block Group 4, Census Tract 320.10, King County, Washington",591,118,557,106,34,56
1500000US530330320111,530330320111,"Block Group 1, Census Tract 320.11, King County, Washington",812,72,650,73,162,85
1500000US530330320112,530330320112,"Block Group 2, Census Tract 320.11, King County, Washington",570,74,538,80,32,29
1500000US530330321021,530330321021,"Block Group 1, Census Tract 321.02, King County, Washington",506,67,476,72,30,28
1500000US530330321022,530330321022,"Block Group 2, Census Tract 321.02, King County, Washington",269,64,239,61,30,35
1500000US530330321023,530330321023,"Block Group 3, Census Tract 321.02, King County, Washington",510,68,447,76,63,52
1500000US530330321024,530330321024,"Block Group 4, Census Tract 321.02, King County, Washington",522,85,499,85,23,37
1500000US530330321031,530330321031,"Block Group 1, Census Tract 321.03, King County, Washington",337,96,193,83,144,85
1500000US530330321032,530330321032,"Block Group 2, Census Tract 321.03, King County, Washington",435,95,184,61,251,92
1500000US530330321033,530330321033,"Block Group 3, Census Tract 321.03, King County, Washington",659,119,158,75,501,127
1500000US530330321034,530330321034,"Block Group 4, Census Tract 321.03, King County, Washington",582,92,463,90,119,61
1500000US530330321041,530330321041,"Block Group 1, Census Tract 321.04, King County, Washington",834,119,705,115,129,58
1500000US530330321042,530330321042,"Block Group 2, Census Tract 321.04, King County, Washington",924,147,578,129,346,127
1500000US530330321043,530330321043,"Block Group 3, Census Tract 321.04, King County, Washington",751,123,291,76,460,150
1500000US530330322031,530330322031,"Block Group 1, Census Tract 322.03, King County, Washington",580,105,497,109,83,73
1500000US530330322032,530330322032,"Block Group 2, Census Tract 322.03, King County, Washington",467,115,443,110,24,40
1500000US530330322033,530330322033,"Block Group 3, Census Tract 322.03, King County, Washington",933,123,912,120,21,25
1500000US530330322034,530330322034,"Block Group 4, Census Tract 322.03, King County, Washington",440,101,386,92,54,71
1500000US530330322071,530330322071,"Block Group 1, Census Tract 322.07, King County, Washington",330,52,316,52,14,15
1500000US530330322072,530330322072,"Block Group 2, Census Tract 322.07, King County, Washington",330,63,300,63,30,26
1500000US530330322073,530330322073,"Block Group 3, Census Tract 322.07, King County, Washington",445,66,410,62,35,38
1500000US530330322081,530330322081,"Block Group 1, Census Tract 322.08, King County, Washington",659,125,581,124,78,72
1500000US530330322082,530330322082,"Block Group 2, Census Tract 322.08, King County, Washington",670,95,484,88,186,98
1500000US530330322083,530330322083,"Block Group 3, Census Tract 322.08, King County, Washington",1025,151,406,91,619,144
1500000US530330322084,530330322084,"Block Group 4, Census Tract 322.08, King County, Washington",889,149,356,106,533,150
1500000US530330322085,530330322085,"Block Group 5, Census Tract 322.08, King County, Washington",781,103,552,91,229,80
1500000US530330322101,530330322101,"Block Group 1, Census Tract 322.10, King County, Washington",498,118,498,118,0,12
1500000US530330322102,530330322102,"Block Group 2, Census Tract 322.10, King County, Washington",1904,206,1464,205,440,145
1500000US530330322103,530330322103,"Block Group 3, Census Tract 322.10, King County, Washington",1757,215,975,196,782,211
1500000US530330322111,530330322111,"Block Group 1, Census Tract 322.11, King County, Washington",643,71,357,53,286,77
1500000US530330322112,530330322112,"Block Group 2, Census Tract 322.11, King County, Washington",619,80,500,81,119,76
1500000US530330322113,530330322113,"Block Group 3, Census Tract 322.11, King County, Washington",482,68,456,68,26,24
1500000US530330322121,530330322121,"Block Group 1, Census Tract 322.12, King County, Washington",861,118,626,94,235,85
1500000US530330322122,530330322122,"Block Group 2, Census Tract 322.12, King County, Washington",365,73,325,66,40,35
1500000US530330322123,530330322123,"Block Group 3, Census Tract 322.12, King County, Washington",465,81,430,78,35,39
1500000US530330322124,530330322124,"Block Group 4, Census Tract 322.12, King County, Washington",1265,140,830,119,435,140
1500000US530330322131,530330322131,"Block Group 1, Census Tract 322.13, King County, Washington",376,82,351,86,25,31
1500000US530330322132,530330322132,"Block Group 2, Census Tract 322.13, King County, Washington",300,59,286,63,14,21
1500000US530330322133,530330322133,"Block Group 3, Census Tract 322.13, King County, Washington",764,100,725,102,39,49
1500000US530330322141,530330322141,"Block Group 1, Census Tract 322.14, King County, Washington",522,89,447,89,75,49
1500000US530330322142,530330322142,"Block Group 2, Census Tract 322.14, King County, Washington",856,84,772,93,84,53
1500000US530330322143,530330322143,"Block Group 3, Census Tract 322.14, King County, Washington",609,83,537,93,72,50
1500000US530330322151,530330322151,"Block Group 1, Census Tract 322.15, King County, Washington",549,82,490,86,59,41
1500000US530330322152,530330322152,"Block Group 2, Census Tract 322.15, King County, Washington",845,84,834,85,11,15
1500000US530330323071,530330323071,"Block Group 1, Census Tract 323.07, King County, Washington",598,91,575,91,23,27
1500000US530330323072,530330323072,"Block Group 2, Census Tract 323.07, King County, Washington",318,72,288,75,30,35
1500000US530330323073,530330323073,"Block Group 3, Census Tract 323.07, King County, Washington",534,84,470,78,64,76
1500000US530330323074,530330323074,"Block Group 4, Census Tract 323.07, King County, Washington",483,97,408,82,75,83
1500000US530330323075,530330323075,"Block Group 5, Census Tract 323.07, King County, Washington",397,75,362,81,35,39
1500000US530330323091,530330323091,"Block Group 1, Census Tract 323.09, King County, Washington",780,172,90,71,690,170
1500000US530330323092,530330323092,"Block Group 2, Census Tract 323.09, King County, Washington",1530,209,59,37,1471,204
1500000US530330323093,530330323093,"Block Group 3, Census Tract 323.09, King County, Washington",693,101,449,108,244,68
1500000US530330323111,530330323111,"Block Group 1, Census Tract 323.11, King County, Washington",379,72,354,72,25,23
1500000US530330323112,530330323112,"Block Group 2, Census Tract 323.11, King County, Washington",492,83,469,87,23,38
1500000US530330323113,530330323113,"Block Group 3, Census Tract 323.11, King County, Washington",290,59,273,57,17,28
1500000US530330323114,530330323114,"Block Group 4, Census Tract 323.11, King County, Washington",523,92,490,96,33,38
1500000US530330323115,530330323115,"Block Group 5, Census Tract 323.11, King County, Washington",302,107,218,88,84,89
1500000US530330323131,530330323131,"Block Group 1, Census Tract 323.13, King County, Washington",304,64,252,65,52,34
1500000US530330323132,530330323132,"Block Group 2, Census Tract 323.13, King County, Washington",572,87,414,77,158,55
1500000US530330323133,530330323133,"Block Group 3, Census Tract 323.13, King County, Washington",240,76,225,78,15,25
1500000US530330323134,530330323134,"Block Group 4, Census Tract 323.13, King County, Washington",1359,146,84,38,1275,143
1500000US530330323151,530330323151,"Block Group 1, Census Tract 323.15, King County, Washington",819,92,675,79,144,82
1500000US530330323152,530330323152,"Block Group 2, Census Tract 323.15, King County, Washington",538,101,424,88,114,74
1500000US530330323153,530330323153,"Block Group 3, Census Tract 323.15, King County, Washington",604,82,570,82,34,35
1500000US530330323161,530330323161,"Block Group 1, Census Tract 323.16, King County, Washington",282,47,248,52,34,42
1500000US530330323162,530330323162,"Block Group 2, Census Tract 323.16, King County, Washington",512,47,496,48,16,19
1500000US530330323163,530330323163,"Block Group 3, Census Tract 323.16, King County, Washington",623,72,565,82,58,55
1500000US530330323164,530330323164,"Block Group 4, Census Tract 323.16, King County, Washington",435,61,418,64,17,21
1500000US530330323171,530330323171,"Block Group 1, Census Tract 323.17, King County, Washington",527,81,497,87,30,33
1500000US530330323172,530330323172,"Block Group 2, Census Tract 323.17, King County, Washington",468,80,448,80,20,33
1500000US530330323173,530330323173,"Block Group 3, Census Tract 323.17, King County, Washington",479,123,160,59,319,124
1500000US530330323174,530330323174,"Block Group 4, Census Tract 323.17, King County, Washington",309,68,297,74,12,21
1500000US530330323175,530330323175,"Block Group 5, Census Tract 323.17, King County, Washington",391,69,335,79,56,63
1500000US530330323181,530330323181,"Block Group 1, Census Tract 323.18, King County, Washington",706,70,605,66,101,73
1500000US530330323182,530330323182,"Block Group 2, Census Tract 323.18, King County, Washington",398,65,373,63,25,27
1500000US530330323183,530330323183,"Block Group 3, Census Tract 323.18, King County, Washington",294,46,268,53,26,22
1500000US530330323184,530330323184,"Block Group 4, Census Tract 323.18, King County, Washington",490,94,406,90,84,38
1500000US530330323191,530330323191,"Block Group 1, Census Tract 323.19, King County, Washington",218,76,218,76,0,12
1500000US530330323192,530330323192,"Block Group 2, Census Tract 323.19, King County, Washington",692,132,574,127,118,64
1500000US530330323193,530330323193,"Block Group 3, Census Tract 323.19, King County, Washington",906,184,66,53,840,184
1500000US530330323194,530330323194,"Block Group 4, Census Tract 323.19, King County, Washington",578,135,0,12,578,135
1500000US530330323201,530330323201,"Block Group 1, Census Tract 323.20, King County, Washington",407,61,384,58,23,25
1500000US530330323202,530330323202,"Block Group 2, Census Tract 323.20, King County, Washington",522,85,522,85,0,12
1500000US530330323203,530330323203,"Block Group 3, Census Tract 323.20, King County, Washington",539,77,534,80,5,9
1500000US530330323211,530330323211,"Block Group 1, Census Tract 323.21, King County, Washington",278,69,278,69,0,12
1500000US530330323212,530330323212,"Block Group 2, Census Tract 323.21, King County, Washington",411,69,337,61,74,65
1500000US530330323213,530330323213,"Block Group 3, Census Tract 323.21, King County, Washington",640,93,613,90,27,22
1500000US530330323214,530330323214,"Block Group 4, Census Tract 323.21, King County, Washington",381,65,361,62,20,21
1500000US530330323221,530330323221,"Block Group 1, Census Tract 323.22, King County, Washington",412,49,400,52,12,14
1500000US530330323222,530330323222,"Block Group 2, Census Tract 323.22, King County, Washington",239,41,239,41,0,12
1500000US530330323223,530330323223,"Block Group 3, Census Tract 323.22, King County, Washington",501,69,432,75,69,47
1500000US530330323231,530330323231,"Block Group 1, Census Tract 323.23, King County, Washington",499,105,187,72,312,78
1500000US530330323232,530330323232,"Block Group 2, Census Tract 323.23, King County, Washington",638,92,307,86,331,101
1500000US530330323233,530330323233,"Block Group 3, Census Tract 323.23, King County, Washington",565,102,541,108,24,31
1500000US530330323234,530330323234,"Block Group 4, Census Tract 323.23, King County, Washington",508,84,498,86,10,15
1500000US530330323241,530330323241,"Block Group 1, Census Tract 323.24, King County, Washington",288,61,264,61,24,28
1500000US530330323242,530330323242,"Block Group 2, Census Tract 323.24, King County, Washington",494,100,200,84,294,131
1500000US530330323243,530330323243,"Block Group 3, Census Tract 323.24, King County, Washington",939,128,350,116,589,140
1500000US530330323244,530330323244,"Block Group 4, Census Tract 323.24, King County, Washington",514,85,450,82,64,50
1500000US530330323251,530330323251,"Block Group 1, Census Tract 323.25, King County, Washington",107,39,107,39,0,12
1500000US530330323252,530330323252,"Block Group 2, Census Tract 323.25, King County, Washington",893,159,363,106,530,138
1500000US530330323253,530330323253,"Block Group 3, Census Tract 323.25, King County, Washington",1390,172,696,128,694,193
1500000US530330323261,530330323261,"Block Group 1, Census Tract 323.26, King County, Washington",439,71,439,71,0,12
1500000US530330323262,530330323262,"Block Group 2, Census Tract 323.26, King County, Washington",620,88,432,82,188,64
1500000US530330323263,530330323263,"Block Group 3, Census Tract 323.26, King County, Washington",333,82,300,81,33,38
1500000US530330323271,530330323271,"Block Group 1, Census Tract 323.27, King County, Washington",1673,119,1620,118,53,45
1500000US530330323272,530330323272,"Block Group 2, Census Tract 323.27, King County, Washington",204,58,174,45,30,46
1500000US530330323281,530330323281,"Block Group 1, Census Tract 323.28, King County, Washington",387,73,366,74,21,33
