Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330304015,530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",2209,684,1719,601,0,12,72,124,175,193,0,12,0,12,243,237,0,12,243,237
1500000US530330304031,530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",1612,350,1150,233,229,240,0,12,181,146,0,12,0,12,52,47,0,12,52,47
1500000US530330304032,530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",924,231,480,161,42,50,0,12,240,135,28,79,43,61,91,69,0,12,91,69
1500000US530330304033,530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",1874,312,1203,202,64,101,14,23,408,224,0,12,86,100,99,96,0,12,99,96
1500000US530330304041,530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",1932,326,1655,296,0,12,60,75,143,88,0,12,10,15,64,49,17,27,47,41
1500000US530330304042,530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",1568,374,1245,331,0,12,10,15,139,123,0,12,161,195,13,21,0,12,13,21
1500000US530330304043,530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",1346,359,1252,363,0,12,0,12,37,31,0,12,23,27,34,35,7,12,27,33
1500000US530330305011,530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",902,356,779,304,16,18,0,12,48,47,0,12,6,12,53,62,0,12,53,62
1500000US530330305012,530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",1210,193,920,149,39,45,0,12,23,18,132,158,23,34,73,55,0,12,73,55
1500000US530330305031,530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",2125,447,1565,409,104,112,68,83,101,83,190,223,57,94,40,53,0,12,40,53
1500000US530330305032,530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",2694,504,1169,244,181,152,26,25,795,483,0,12,330,291,193,179,0,12,193,179
1500000US530330305041,530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",867,336,419,202,111,77,1,3,211,171,0,12,0,12,125,127,66,102,59,60
1500000US530330305042,530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",1117,315,774,184,25,35,0,12,15,18,12,20,249,260,42,62,39,62,3,6
1500000US530330305043,530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",780,297,499,191,85,74,0,12,186,189,0,12,0,12,10,17,0,12,10,17
1500000US530330305044,530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",1570,363,1006,188,15,22,0,12,27,76,0,12,444,370,78,74,0,12,78,74
1500000US530330306001,530330306001,"Block Group 1, Census Tract 306, King County, Washington",1126,310,1105,305,21,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330306002,530330306002,"Block Group 2, Census Tract 306, King County, Washington",1597,306,1329,294,49,60,83,124,14,23,0,12,0,12,122,102,0,12,122,102
1500000US530330306003,530330306003,"Block Group 3, Census Tract 306, King County, Washington",1206,343,817,397,18,28,0,12,48,76,95,106,15,26,213,179,143,138,70,88
1500000US530330306004,530330306004,"Block Group 4, Census Tract 306, King County, Washington",1290,388,841,241,128,110,45,73,96,77,0,12,0,12,180,169,0,12,180,169
1500000US530330307001,530330307001,"Block Group 1, Census Tract 307, King County, Washington",1658,322,1159,272,239,223,8,12,36,46,0,12,63,99,153,125,0,12,153,125
1500000US530330307002,530330307002,"Block Group 2, Census Tract 307, King County, Washington",1214,291,946,263,32,41,6,11,123,120,69,127,0,12,38,39,5,9,33,38
1500000US530330307003,530330307003,"Block Group 3, Census Tract 307, King County, Washington",1013,305,529,191,107,101,129,155,105,96,0,12,27,41,116,110,32,48,84,74
1500000US530330308011,530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",1869,581,1246,491,92,116,15,27,135,180,93,147,237,337,51,52,0,12,51,52
1500000US530330308012,530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",2333,558,1393,403,17,27,149,176,0,12,0,12,457,476,317,230,169,184,148,103
1500000US530330308013,530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",3238,730,2030,531,147,160,27,46,160,147,55,62,707,508,112,97,0,12,112,97
1500000US530330308021,530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",1501,403,1060,387,76,82,293,232,0,12,48,112,15,26,9,13,6,11,3,6
1500000US530330308022,530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",1202,224,1009,199,1,3,0,12,20,30,0,12,70,113,102,87,17,28,85,79
1500000US530330308023,530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",1458,432,1154,462,15,26,15,25,23,30,0,12,96,84,155,141,0,12,155,141
1500000US530330309011,530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",1706,254,1129,206,21,20,49,32,151,79,7,11,188,196,161,139,0,12,161,139
1500000US530330309012,530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",1794,292,1183,219,17,26,3,5,159,106,84,121,268,261,80,84,7,11,73,84
1500000US530330309021,530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",2633,422,1705,398,10,16,17,20,226,173,442,532,167,113,66,62,2,5,64,62
1500000US530330309022,530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",1316,306,1016,248,18,30,33,38,54,66,0,12,130,201,65,66,0,12,65,66
1500000US530330309023,530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",1846,408,984,295,120,107,17,27,29,34,226,263,191,225,279,186,0,12,279,186
1500000US530330310001,530330310001,"Block Group 1, Census Tract 310, King County, Washington",2111,215,1758,231,166,170,0,12,90,56,0,12,0,12,97,77,0,12,97,77
1500000US530330310002,530330310002,"Block Group 2, Census Tract 310, King County, Washington",1114,206,782,174,0,12,0,12,194,94,0,12,0,12,138,109,0,12,138,109
1500000US530330311001,530330311001,"Block Group 1, Census Tract 311, King County, Washington",828,270,628,237,27,40,0,12,117,135,14,20,27,40,15,21,0,12,15,21
1500000US530330311002,530330311002,"Block Group 2, Census Tract 311, King County, Washington",1373,323,924,216,20,28,30,44,338,265,0,12,0,12,61,68,0,12,61,68
1500000US530330311003,530330311003,"Block Group 3, Census Tract 311, King County, Washington",1878,343,1184,218,125,74,143,76,260,162,18,24,85,69,63,45,8,12,55,39
1500000US530330311004,530330311004,"Block Group 4, Census Tract 311, King County, Washington",1281,287,702,182,170,162,273,127,27,32,3,4,25,25,81,60,7,9,74,59
1500000US530330311005,530330311005,"Block Group 5, Census Tract 311, King County, Washington",1103,346,816,332,7,10,36,38,18,15,0,12,141,123,85,62,0,12,85,62
1500000US530330312021,530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",1380,420,1128,361,6,13,39,62,0,12,40,56,50,80,117,113,53,83,64,89
1500000US530330312022,530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",774,297,493,272,11,25,40,39,105,90,0,12,75,82,50,92,0,12,50,92
1500000US530330312023,530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",1243,347,1242,347,0,12,0,12,0,12,0,12,0,12,1,4,0,12,1,4
1500000US530330312024,530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",1168,327,1142,325,0,12,0,12,1,2,0,12,0,12,25,31,0,12,25,31
1500000US530330312025,530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",1919,436,825,318,3,8,946,289,31,47,0,12,13,23,101,66,39,45,62,50
1500000US530330312041,530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",960,306,933,317,0,12,0,12,14,22,0,12,0,12,13,20,0,12,13,20
1500000US530330312042,530330312042,"Block Group 2, Census Tract 312.04, King County, Washington",1458,384,1264,342,0,12,83,94,85,146,0,12,26,39,0,12,0,12,0,12
1500000US530330312043,530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",1233,367,1198,364,0,12,11,22,22,42,0,12,0,12,2,8,0,12,2,8
1500000US530330312044,530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",748,269,548,179,51,79,0,12,52,69,0,12,0,12,97,129,0,12,97,129
1500000US530330312045,530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",1414,356,1392,354,0,12,0,12,9,15,0,12,0,12,13,20,0,12,13,20
1500000US530330312051,530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",2863,654,1967,473,265,274,0,12,171,224,0,12,0,12,460,526,0,12,460,526
1500000US530330312052,530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",2521,538,1922,444,0,12,28,43,482,376,0,12,0,12,89,114,0,12,89,114
1500000US530330312053,530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",1609,423,848,276,154,173,0,12,371,322,0,12,154,164,82,101,0,12,82,101
1500000US530330312061,530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",1190,275,751,238,39,44,0,12,287,160,0,12,103,154,10,16,10,16,0,12
1500000US530330312062,530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",1520,289,1362,250,95,148,0,12,17,21,0,12,0,12,46,36,0,12,46,36
1500000US530330312063,530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",1945,438,1196,347,117,98,11,15,241,139,0,12,34,50,346,331,212,273,134,117
1500000US530330313011,530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",1521,238,1333,241,17,24,32,37,11,16,44,61,59,84,25,34,0,12,25,34
1500000US530330313012,530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",1133,249,1077,251,2,7,22,36,13,21,0,12,0,12,19,23,0,12,19,23
1500000US530330313021,530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",1045,230,935,221,0,12,9,14,32,38,0,12,0,12,69,71,0,12,69,71
1500000US530330313022,530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",905,170,875,172,10,17,0,12,11,17,0,12,0,12,9,14,9,14,0,12
1500000US530330313023,530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",1117,155,983,174,0,12,0,12,0,12,0,12,55,87,79,68,0,12,79,68
1500000US530330313024,530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",1060,262,932,226,0,12,0,12,20,30,0,12,66,107,42,38,0,12,42,38
1500000US530330314001,530330314001,"Block Group 1, Census Tract 314, King County, Washington",897,339,807,293,31,44,0,12,0,12,0,12,15,21,44,70,0,12,44,70
1500000US530330314002,530330314002,"Block Group 2, Census Tract 314, King County, Washington",1654,449,1287,315,314,488,23,53,0,12,12,20,0,12,18,31,0,12,18,31
1500000US530330314003,530330314003,"Block Group 3, Census Tract 314, King County, Washington",1521,426,1444,409,0,12,0,12,47,74,0,12,0,12,30,35,0,12,30,35
1500000US530330314004,530330314004,"Block Group 4, Census Tract 314, King County, Washington",1046,367,828,191,0,12,0,12,0,12,0,12,98,157,120,147,0,12,120,147
1500000US530330314005,530330314005,"Block Group 5, Census Tract 314, King County, Washington",914,209,866,210,0,12,0,12,0,12,0,12,0,12,48,62,0,12,48,62
1500000US530330315011,530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",1326,356,1180,336,16,25,23,35,13,20,0,12,0,12,94,112,0,12,94,112
1500000US530330315012,530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",1491,247,1426,251,0,12,0,12,0,12,0,12,0,12,65,63,11,19,54,64
1500000US530330315013,530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",1442,281,1372,265,0,12,0,12,12,19,0,12,0,12,58,71,27,42,31,36
1500000US530330315021,530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",1350,400,1332,401,0,12,8,14,0,12,0,12,10,15,0,12,0,12,0,12
1500000US530330315022,530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",1107,249,1001,210,0,12,0,12,41,48,0,12,0,12,65,91,0,12,65,91
1500000US530330315023,530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",1897,262,1784,266,0,12,0,12,18,28,0,12,0,12,95,70,0,12,95,70
1500000US530330316011,530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",2120,319,1855,317,82,92,0,12,74,92,0,12,60,72,49,61,0,12,49,61
1500000US530330316012,530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",2022,359,1977,360,15,23,0,12,30,36,0,12,0,12,0,12,0,12,0,12
1500000US530330316013,530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",1285,287,1080,229,0,12,0,12,44,69,0,12,94,135,67,64,48,60,19,22
1500000US530330316031,530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",1848,350,1423,307,28,46,0,12,101,116,0,12,241,287,55,61,0,12,55,61
1500000US530330316032,530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",935,190,839,201,0,12,19,31,0,12,0,12,24,38,53,81,0,12,53,81
1500000US530330316033,530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",1032,244,935,205,0,12,24,29,9,14,0,12,0,12,64,57,0,12,64,57
1500000US530330316034,530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",1978,364,1753,363,99,109,0,12,97,88,0,12,0,12,29,34,0,12,29,34
1500000US530330316041,530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",2686,341,2338,315,25,37,0,12,199,185,0,12,73,81,51,51,0,12,51,51
1500000US530330316042,530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",1155,251,977,251,30,44,48,79,26,32,0,12,11,18,63,58,48,52,15,24
1500000US530330316043,530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",1269,283,1012,270,0,12,0,12,207,140,0,12,29,28,21,23,21,23,0,12
1500000US530330316051,530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",1007,208,922,209,23,35,0,12,44,49,0,12,0,12,18,27,0,12,18,27
1500000US530330316052,530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",1360,343,1320,344,0,12,0,12,13,23,0,12,13,20,14,22,0,12,14,22
1500000US530330316053,530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",1286,285,1060,292,53,79,95,138,0,12,0,12,66,98,12,19,0,12,12,19
1500000US530330317031,530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",846,195,671,228,52,79,17,26,51,57,0,12,12,22,43,51,15,25,28,45
1500000US530330317032,530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",1313,336,959,266,66,102,0,12,202,143,0,12,0,12,86,89,0,12,86,89
1500000US530330317033,530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",1337,337,1187,342,14,23,45,50,18,28,0,12,0,12,73,87,0,12,73,87
1500000US530330317034,530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",1439,326,1010,251,71,61,0,12,281,214,0,12,53,85,24,39,0,12,24,39
1500000US530330317035,530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",1166,203,1001,178,39,46,0,12,13,23,0,12,16,27,97,84,0,12,97,84
1500000US530330317041,530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",1151,232,925,210,55,51,0,12,83,75,66,128,22,26,0,12,0,12,0,12
1500000US530330317042,530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",1413,274,1049,203,23,25,9,13,36,44,136,135,104,167,56,42,0,12,56,42
1500000US530330317043,530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",2261,387,1153,303,148,127,0,12,588,179,0,12,17,29,355,197,120,111,235,156
1500000US530330317051,530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",1074,293,801,238,9,15,0,12,236,162,0,12,0,12,28,36,0,12,28,36
1500000US530330317052,530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",1205,377,1040,382,49,69,0,12,25,41,0,12,49,64,42,35,0,12,42,35
1500000US530330317053,530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",1544,338,1249,342,20,34,20,33,206,109,0,12,0,12,49,32,28,34,21,35
1500000US530330317061,530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",1216,484,471,223,174,182,0,12,571,410,0,12,0,12,0,12,0,12,0,12
1500000US530330317062,530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",1486,462,1190,384,256,338,0,12,0,12,0,12,0,12,40,47,0,12,40,47
1500000US530330317063,530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",2065,491,1637,435,221,285,0,12,82,102,0,12,0,12,125,102,0,12,125,102
1500000US530330317064,530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",2042,533,1496,437,149,203,12,21,45,55,0,12,2,4,338,285,0,12,338,285
1500000US530330318001,530330318001,"Block Group 1, Census Tract 318, King County, Washington",2062,289,1258,241,125,123,0,12,362,166,211,194,42,43,64,53,24,37,40,41
1500000US530330318002,530330318002,"Block Group 2, Census Tract 318, King County, Washington",1676,377,1518,346,16,20,13,15,25,37,59,106,19,31,26,37,0,12,26,37
1500000US530330318003,530330318003,"Block Group 3, Census Tract 318, King County, Washington",1064,208,922,159,0,12,0,12,12,19,0,12,30,45,100,120,0,12,100,120
1500000US530330319031,530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",1444,336,1206,332,0,12,0,12,114,93,0,12,54,85,70,69,0,12,70,69
1500000US530330319032,530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",1694,360,1467,381,0,12,0,12,183,156,0,12,0,12,44,76,0,12,44,76
1500000US530330319033,530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",1339,283,1019,201,55,56,0,12,0,12,34,67,0,12,231,221,0,12,231,221
1500000US530330319034,530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",875,211,747,186,17,25,47,44,9,10,0,12,3,7,52,61,0,12,52,61
1500000US530330319035,530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",1651,465,877,248,60,97,0,12,164,136,0,12,195,195,355,301,118,135,237,263
1500000US530330319041,530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",1820,237,1457,236,37,43,26,45,157,119,0,12,0,12,143,135,0,12,143,135
1500000US530330319042,530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",838,216,756,208,0,12,0,12,32,25,0,12,0,12,50,57,9,14,41,55
1500000US530330319043,530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",1249,305,961,275,33,52,0,12,14,16,0,12,172,241,69,63,10,16,59,62
1500000US530330319061,530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",1432,326,939,212,0,12,15,25,181,118,0,12,256,266,41,43,0,12,41,43
1500000US530330319062,530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",2132,310,1482,293,92,128,0,12,413,177,0,12,0,12,145,102,0,12,145,102
1500000US530330319071,530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",892,219,517,173,88,113,0,12,287,179,0,12,0,12,0,12,0,12,0,12
1500000US530330319072,530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",762,219,545,158,0,12,0,12,152,144,0,12,36,45,29,33,17,27,12,20
1500000US530330319073,530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",2092,395,1468,326,132,121,9,15,240,130,0,12,25,35,218,155,68,96,150,111
1500000US530330319074,530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",2587,517,1320,304,67,82,0,12,943,424,0,12,0,12,257,173,0,12,257,173
1500000US530330319075,530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",1277,444,605,206,52,86,0,12,281,211,0,12,197,305,142,204,0,12,142,204
1500000US530330319081,530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",1917,332,1585,277,97,76,27,42,116,76,0,12,9,15,83,75,0,12,83,75
1500000US530330319082,530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",1995,534,669,261,441,276,0,12,322,282,0,12,210,333,353,261,226,254,127,81
1500000US530330319083,530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",1116,216,726,156,44,54,34,51,139,73,25,39,20,33,128,90,37,53,91,75
1500000US530330319091,530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",2226,281,1394,254,287,162,110,148,210,105,0,12,59,87,166,102,20,33,146,99
1500000US530330319092,530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",1249,211,858,170,47,49,0,12,323,145,0,12,0,12,21,35,0,12,21,35
1500000US530330320021,530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",1737,316,1521,284,21,23,0,12,30,26,0,12,0,12,165,137,0,12,165,137
1500000US530330320022,530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",1537,320,1370,297,22,29,0,12,13,19,0,12,7,12,125,150,0,12,125,150
1500000US530330320031,530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",1658,289,1624,288,0,12,0,12,27,42,0,12,7,11,0,12,0,12,0,12
1500000US530330320032,530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",1432,516,1400,515,0,12,0,12,9,13,0,12,0,12,23,36,0,12,23,36
1500000US530330320033,530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",1060,332,1033,327,6,11,14,21,0,12,0,12,7,11,0,12,0,12,0,12
1500000US530330320034,530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",1351,384,1275,375,42,59,0,12,21,31,0,12,0,12,13,20,0,12,13,20
1500000US530330320051,530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",976,283,736,263,240,280,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330320052,530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",1112,337,905,296,0,12,0,12,131,105,0,12,28,41,48,58,0,12,48,58
1500000US530330320053,530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",802,358,643,330,0,12,64,102,0,12,0,12,53,81,42,59,42,59,0,12
1500000US530330320054,530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",1375,379,1102,351,0,12,36,66,0,12,12,22,40,64,185,135,55,70,130,115
1500000US530330320055,530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",1785,399,1655,393,0,12,0,12,69,75,0,12,0,12,61,74,0,12,61,74
1500000US530330320056,530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",847,289,670,261,52,61,0,12,83,140,0,12,0,12,42,50,12,20,30,38
1500000US530330320061,530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",1033,226,930,206,11,18,0,12,12,18,0,12,0,12,80,94,22,34,58,66
1500000US530330320062,530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",1748,219,1593,199,26,29,0,12,79,79,0,12,0,12,50,57,0,12,50,57
1500000US530330320063,530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",1603,267,1537,268,0,12,0,12,58,68,0,12,0,12,8,12,0,12,8,12
1500000US530330320071,530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",1365,278,1355,280,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330320072,530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",1307,286,1102,243,104,161,6,10,27,34,15,25,0,12,53,63,24,34,29,32
1500000US530330320073,530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",1073,227,930,206,42,50,8,15,32,44,0,12,11,19,50,50,0,12,50,50
1500000US530330320081,530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",1388,246,1226,247,26,29,28,40,31,30,0,12,0,12,77,90,0,12,77,90
1500000US530330320082,530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",1661,316,1413,308,0,12,0,12,67,67,0,12,0,12,181,177,0,12,181,177
1500000US530330320083,530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",1008,238,969,227,0,12,0,12,11,19,20,33,0,12,8,14,0,12,8,14
1500000US530330320101,530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",1245,333,1034,316,93,84,0,12,13,21,0,12,0,12,105,79,21,33,84,74
1500000US530330320102,530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",1053,224,948,223,32,43,0,12,0,12,0,12,0,12,73,79,0,12,73,79
1500000US530330320103,530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",1142,289,810,239,0,12,0,12,157,129,0,12,60,69,115,95,0,12,115,95
1500000US530330320104,530330320104,"Block Group 4, Census Tract 320.10, King County, Washington",1833,378,1531,360,11,17,0,12,48,50,12,19,24,42,207,115,0,12,207,115
1500000US530330320111,530330320111,"Block Group 1, Census Tract 320.11, King County, Washington",2720,339,2236,325,48,42,164,116,33,33,0,12,44,57,195,212,0,12,195,212
1500000US530330320112,530330320112,"Block Group 2, Census Tract 320.11, King County, Washington",1480,255,1268,252,124,163,0,12,10,16,0,12,66,126,12,17,0,12,12,17
1500000US530330321021,530330321021,"Block Group 1, Census Tract 321.02, King County, Washington",1646,290,1570,291,0,12,3,6,54,50,0,12,0,12,19,29,0,12,19,29
1500000US530330321022,530330321022,"Block Group 2, Census Tract 321.02, King County, Washington",894,268,894,268,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330321023,530330321023,"Block Group 3, Census Tract 321.02, King County, Washington",1164,254,1129,255,0,12,0,12,0,12,0,12,21,35,14,22,0,12,14,22
1500000US530330321024,530330321024,"Block Group 4, Census Tract 321.02, King County, Washington",1409,259,1356,261,0,12,0,12,53,44,0,12,0,12,0,12,0,12,0,12
1500000US530330321031,530330321031,"Block Group 1, Census Tract 321.03, King County, Washington",532,160,450,161,0,12,0,12,27,63,0,12,14,21,41,68,0,12,41,68
1500000US530330321032,530330321032,"Block Group 2, Census Tract 321.03, King County, Washington",910,263,810,251,0,12,0,12,19,26,0,12,0,12,81,70,0,12,81,70
1500000US530330321033,530330321033,"Block Group 3, Census Tract 321.03, King County, Washington",1106,280,848,276,15,26,0,12,196,147,0,12,0,12,47,40,0,12,47,40
1500000US530330321034,530330321034,"Block Group 4, Census Tract 321.03, King County, Washington",1421,367,1145,338,0,12,0,12,183,136,0,12,0,12,93,73,0,12,93,73
1500000US530330321041,530330321041,"Block Group 1, Census Tract 321.04, King County, Washington",2196,349,1830,328,101,159,0,12,224,181,0,12,0,12,41,47,0,12,41,47
1500000US530330321042,530330321042,"Block Group 2, Census Tract 321.04, King County, Washington",2143,454,1630,411,136,181,0,12,220,101,0,12,0,12,157,118,0,12,157,118
1500000US530330321043,530330321043,"Block Group 3, Census Tract 321.04, King County, Washington",2028,695,1736,664,163,179,3,6,31,39,0,12,0,12,95,101,0,12,95,101
1500000US530330322031,530330322031,"Block Group 1, Census Tract 322.03, King County, Washington",1429,337,937,310,0,12,0,12,435,164,0,12,13,21,44,67,0,12,44,67
1500000US530330322032,530330322032,"Block Group 2, Census Tract 322.03, King County, Washington",1273,374,1027,378,0,12,0,12,171,101,0,12,0,12,75,66,0,12,75,66
1500000US530330322033,530330322033,"Block Group 3, Census Tract 322.03, King County, Washington",2794,421,2202,401,67,79,0,12,424,245,0,12,0,12,101,85,0,12,101,85
1500000US530330322034,530330322034,"Block Group 4, Census Tract 322.03, King County, Washington",1350,311,1261,313,0,12,0,12,37,34,0,12,0,12,52,68,0,12,52,68
1500000US530330322071,530330322071,"Block Group 1, Census Tract 322.07, King County, Washington",1038,202,685,153,0,12,0,12,231,101,0,12,0,12,122,145,0,12,122,145
1500000US530330322072,530330322072,"Block Group 2, Census Tract 322.07, King County, Washington",905,178,877,179,0,12,0,12,21,31,0,12,0,12,7,10,0,12,7,10
1500000US530330322073,530330322073,"Block Group 3, Census Tract 322.07, King County, Washington",1249,263,1116,268,0,12,0,12,112,71,0,12,0,12,21,22,0,12,21,22
1500000US530330322081,530330322081,"Block Group 1, Census Tract 322.08, King County, Washington",1263,235,819,197,10,21,2,5,349,173,0,12,8,19,75,84,0,12,75,84
