Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330303103,530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",1734,366,759,226,141,97,0,12,496,212,0,12,174,151,164,117,18,31,146,115
1500000US530330303104,530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",2110,393,1158,369,158,114,6,10,564,200,78,96,7,11,139,110,9,14,130,108
1500000US530330303111,530330303111,"Block Group 1, Census Tract 303.11, King County, Washington",1374,339,859,196,125,124,0,12,93,76,13,21,145,208,139,125,0,12,139,125
1500000US530330303112,530330303112,"Block Group 2, Census Tract 303.11, King County, Washington",1852,442,1244,391,38,44,31,48,87,112,22,22,259,236,171,106,33,48,138,101
1500000US530330303113,530330303113,"Block Group 3, Census Tract 303.11, King County, Washington",1480,306,876,270,268,216,27,48,170,161,10,15,62,65,67,63,0,12,67,63
1500000US530330303114,530330303114,"Block Group 4, Census Tract 303.11, King County, Washington",884,300,571,285,20,32,12,18,86,59,7,13,33,52,155,107,32,51,123,125
1500000US530330303121,530330303121,"Block Group 1, Census Tract 303.12, King County, Washington",1461,369,706,335,149,113,27,44,204,143,0,12,35,56,340,185,0,12,340,185
1500000US530330303122,530330303122,"Block Group 2, Census Tract 303.12, King County, Washington",1336,257,767,251,112,91,31,34,207,135,0,12,97,100,122,123,0,12,122,123
1500000US530330303123,530330303123,"Block Group 3, Census Tract 303.12, King County, Washington",1036,306,775,259,141,130,7,11,24,40,52,155,0,12,37,50,0,12,37,50
1500000US530330303124,530330303124,"Block Group 4, Census Tract 303.12, King County, Washington",1119,343,823,267,27,38,0,12,199,186,0,12,29,37,41,41,11,17,30,36
1500000US530330303131,530330303131,"Block Group 1, Census Tract 303.13, King County, Washington",1507,310,966,225,42,36,9,13,219,142,177,169,16,27,78,83,0,12,78,83
1500000US530330303132,530330303132,"Block Group 2, Census Tract 303.13, King County, Washington",2222,430,1431,384,193,118,14,32,246,133,27,46,123,176,188,108,26,43,162,114
1500000US530330303141,530330303141,"Block Group 1, Census Tract 303.14, King County, Washington",2015,462,824,240,494,351,9,14,435,339,30,44,126,111,97,82,0,12,97,82
1500000US530330303142,530330303142,"Block Group 2, Census Tract 303.14, King County, Washington",960,246,570,192,76,76,6,15,176,96,0,12,102,162,30,36,0,12,30,36
1500000US530330303143,530330303143,"Block Group 3, Census Tract 303.14, King County, Washington",1225,248,604,133,155,143,0,12,280,139,0,12,105,97,81,98,0,12,81,98
1500000US530330304011,530330304011,"Block Group 1, Census Tract 304.01, King County, Washington",2538,570,742,236,373,183,94,122,1116,502,0,12,0,12,213,162,0,12,213,162
1500000US530330304012,530330304012,"Block Group 2, Census Tract 304.01, King County, Washington",1564,470,1147,341,10,18,192,298,88,74,0,12,0,12,127,176,10,19,117,167
1500000US530330304013,530330304013,"Block Group 3, Census Tract 304.01, King County, Washington",1661,432,1186,298,38,67,0,12,183,183,0,12,46,49,208,152,34,55,174,141
1500000US530330304014,530330304014,"Block Group 4, Census Tract 304.01, King County, Washington",1241,492,883,339,119,105,0,12,239,364,0,12,0,12,0,12,0,12,0,12
1500000US530330304015,530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",2227,619,1750,512,0,12,127,198,189,167,0,12,161,253,0,12,0,12,0,12
1500000US530330304031,530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",1588,326,1005,215,242,230,13,19,272,141,0,12,11,17,45,46,0,12,45,46
1500000US530330304032,530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",1215,272,883,285,22,25,21,33,265,119,0,12,0,12,24,25,0,12,24,25
1500000US530330304033,530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",1622,371,1172,233,0,12,0,12,143,107,0,12,49,86,258,248,155,222,103,85
1500000US530330304041,530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",2108,371,1710,338,32,51,29,48,107,71,0,12,18,21,212,189,135,183,77,64
1500000US530330304042,530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",1432,233,1271,222,0,12,7,11,115,97,0,12,9,14,30,33,0,12,30,33
1500000US530330304043,530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",1366,277,1273,290,4,9,29,35,23,25,0,12,18,22,19,20,8,12,11,16
1500000US530330305011,530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",725,122,528,117,48,44,0,12,58,38,48,55,12,28,31,21,0,12,31,21
1500000US530330305012,530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",1040,144,693,166,46,35,0,12,67,50,137,141,18,29,79,51,0,12,79,51
1500000US530330305031,530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",2572,585,1853,354,95,131,21,24,37,43,231,270,293,476,42,46,0,12,42,46
1500000US530330305032,530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",3123,547,1630,367,389,274,7,11,425,300,4,10,353,338,315,228,22,35,293,203
1500000US530330305041,530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",642,199,367,126,92,89,0,12,94,65,0,12,0,12,89,61,0,12,89,61
1500000US530330305042,530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",880,217,632,180,100,94,32,51,92,100,16,24,0,12,8,12,0,12,8,12
1500000US530330305043,530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",1412,349,894,279,180,185,0,12,78,59,0,12,150,158,110,124,0,12,110,124
1500000US530330305044,530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",1482,280,1200,199,17,26,19,31,28,50,0,12,167,221,51,57,0,12,51,57
1500000US530330306001,530330306001,"Block Group 1, Census Tract 306, King County, Washington",1015,284,971,288,14,23,0,12,0,12,0,12,0,12,30,54,0,12,30,54
1500000US530330306002,530330306002,"Block Group 2, Census Tract 306, King County, Washington",1699,395,1380,348,62,91,36,51,64,106,0,12,0,12,157,193,0,12,157,193
1500000US530330306003,530330306003,"Block Group 3, Census Tract 306, King County, Washington",1482,342,1135,341,25,28,18,20,32,29,43,75,18,28,211,158,152,153,59,56
1500000US530330306004,530330306004,"Block Group 4, Census Tract 306, King County, Washington",1413,587,832,626,60,65,90,109,301,262,0,12,0,12,130,136,0,12,130,136
1500000US530330307001,530330307001,"Block Group 1, Census Tract 307, King County, Washington",1428,302,1101,274,39,57,13,30,41,51,0,12,52,79,182,142,0,12,182,142
1500000US530330307002,530330307002,"Block Group 2, Census Tract 307, King County, Washington",1298,284,1141,272,16,23,0,12,58,81,0,12,0,12,83,80,0,12,83,80
1500000US530330307003,530330307003,"Block Group 3, Census Tract 307, King County, Washington",1059,273,809,252,94,90,19,21,3,6,29,47,0,12,105,96,0,12,105,96
1500000US530330308011,530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",1771,507,1290,523,40,63,57,65,77,123,0,12,260,298,47,63,0,12,47,63
1500000US530330308012,530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",1853,541,724,308,83,95,159,133,104,116,306,388,257,247,220,204,29,35,191,201
1500000US530330308013,530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",3577,608,2490,592,295,224,83,82,5,10,15,28,375,356,314,282,183,255,131,119
1500000US530330308021,530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",1468,418,584,237,72,52,235,200,99,115,411,308,67,94,0,12,0,12,0,12
1500000US530330308022,530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",1267,325,1117,284,3,4,0,12,20,26,0,12,0,12,127,119,0,12,127,119
1500000US530330308023,530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",1276,420,973,403,6,13,0,12,106,126,13,21,46,48,132,119,0,12,132,119
1500000US530330309011,530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",2190,189,1515,273,100,87,11,16,213,98,6,10,236,215,109,78,0,12,109,78
1500000US530330309012,530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",1520,332,1257,314,33,29,32,42,65,56,0,12,0,12,133,118,0,12,133,118
1500000US530330309021,530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",2806,457,1494,424,141,184,10,17,398,233,463,422,190,187,110,82,0,12,110,82
1500000US530330309022,530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",1367,336,1310,338,15,25,0,12,0,12,0,12,0,12,42,45,0,12,42,45
1500000US530330309023,530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",1879,425,1165,410,115,89,16,26,43,40,81,127,65,91,394,249,0,12,394,249
1500000US530330310001,530330310001,"Block Group 1, Census Tract 310, King County, Washington",2740,228,2307,258,93,121,0,12,191,120,0,12,0,12,149,72,0,12,149,72
1500000US530330310002,530330310002,"Block Group 2, Census Tract 310, King County, Washington",1249,196,885,186,5,9,0,12,267,128,0,12,0,12,92,79,0,12,92,79
1500000US530330311001,530330311001,"Block Group 1, Census Tract 311, King County, Washington",1139,380,701,266,41,43,12,17,104,148,0,12,31,47,250,221,0,12,250,221
1500000US530330311002,530330311002,"Block Group 2, Census Tract 311, King County, Washington",1346,262,1009,214,116,79,9,11,141,113,58,82,6,8,7,8,0,12,7,8
1500000US530330311003,530330311003,"Block Group 3, Census Tract 311, King County, Washington",1903,296,1211,220,131,72,201,70,107,44,65,49,82,59,106,45,10,11,96,42
1500000US530330311004,530330311004,"Block Group 4, Census Tract 311, King County, Washington",1237,245,735,220,49,34,240,80,26,18,2,4,58,65,127,75,6,8,121,74
1500000US530330311005,530330311005,"Block Group 5, Census Tract 311, King County, Washington",1079,216,736,226,0,12,60,47,21,17,0,12,221,116,41,28,0,12,41,28
1500000US530330312021,530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",1454,410,1448,408,6,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330312022,530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",1171,285,417,151,33,39,394,256,2,3,34,52,155,95,136,183,0,12,136,183
1500000US530330312023,530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",964,187,925,198,0,12,0,12,0,12,0,12,0,12,39,55,0,12,39,55
1500000US530330312024,530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",1508,410,1433,411,55,79,0,12,8,13,0,12,0,12,12,20,0,12,12,20
1500000US530330312025,530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",1262,283,589,241,2,5,550,176,0,12,1,4,15,16,105,61,42,40,63,45
1500000US530330312041,530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",981,233,901,230,17,26,0,12,0,12,0,12,0,12,63,64,0,12,63,64
1500000US530330312042,530330312042,"Block Group 2, Census Tract 312.04, King County, Washington",1171,245,879,209,0,12,18,35,223,138,0,12,12,23,39,70,0,12,39,70
1500000US530330312043,530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",1337,248,1278,251,0,12,12,20,33,40,0,12,0,12,14,22,0,12,14,22
1500000US530330312044,530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",1326,348,1152,351,42,70,50,62,31,49,0,12,0,12,51,84,0,12,51,84
1500000US530330312045,530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",1048,217,1034,212,0,12,0,12,0,12,0,12,0,12,14,23,0,12,14,23
1500000US530330312051,530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",2731,654,1370,369,223,184,26,40,299,292,0,12,15,34,798,503,32,45,766,504
1500000US530330312052,530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",1960,522,1546,439,0,12,0,12,243,212,0,12,65,102,106,109,0,12,106,109
1500000US530330312053,530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",2081,526,1279,402,33,61,0,12,474,229,27,94,95,105,173,154,0,12,173,154
1500000US530330312061,530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",1394,381,713,307,87,67,0,12,346,227,0,12,210,184,38,42,11,17,27,40
1500000US530330312062,530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",1560,314,1357,265,47,58,0,12,33,31,0,12,11,16,112,81,0,12,112,81
1500000US530330312063,530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",2373,403,1357,346,64,85,10,16,460,206,0,12,166,155,316,298,156,255,160,165
1500000US530330313011,530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",1704,348,1445,324,15,22,18,27,18,27,20,31,50,71,138,102,0,12,138,102
1500000US530330313012,530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",1317,197,1259,201,6,11,28,29,12,17,0,12,0,12,12,12,0,12,12,12
1500000US530330313021,530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",1038,246,1011,244,0,12,0,12,0,12,0,12,0,12,27,25,8,13,19,22
1500000US530330313022,530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",973,220,973,220,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330313023,530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",1010,257,860,223,0,12,0,12,0,12,0,12,0,12,150,134,0,12,150,134
1500000US530330313024,530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",846,201,812,203,0,12,0,12,0,12,0,12,26,32,8,12,8,12,0,12
1500000US530330314001,530330314001,"Block Group 1, Census Tract 314, King County, Washington",1288,521,1060,497,19,25,0,12,0,12,0,12,168,269,41,57,0,12,41,57
1500000US530330314002,530330314002,"Block Group 2, Census Tract 314, King County, Washington",1521,477,1231,354,248,377,0,12,0,12,0,12,0,12,42,67,0,12,42,67
1500000US530330314003,530330314003,"Block Group 3, Census Tract 314, King County, Washington",1393,362,1167,320,0,12,0,12,29,44,0,12,148,240,49,38,0,12,49,38
1500000US530330314004,530330314004,"Block Group 4, Census Tract 314, King County, Washington",1031,442,630,168,0,12,0,12,67,83,0,12,168,247,166,200,0,12,166,200
1500000US530330314005,530330314005,"Block Group 5, Census Tract 314, King County, Washington",882,334,882,334,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330315011,530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",1193,327,1014,304,8,12,0,12,118,162,0,12,0,12,53,40,0,12,53,40
1500000US530330315012,530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",1375,254,1327,243,0,12,7,13,0,12,41,66,0,12,0,12,0,12,0,12
1500000US530330315013,530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",1294,357,1100,284,0,12,7,11,13,19,42,67,0,12,132,174,15,26,117,170
1500000US530330315021,530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",1146,250,1022,236,0,12,31,28,17,27,43,51,20,23,13,23,0,12,13,23
1500000US530330315022,530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",1173,217,1060,190,0,12,0,12,48,59,0,12,0,12,65,66,0,12,65,66
1500000US530330315023,530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",2010,250,1887,265,0,12,33,44,24,35,0,12,0,12,66,64,0,12,66,64
1500000US530330316011,530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",2186,287,1891,246,13,19,10,14,79,72,11,17,57,88,125,148,0,12,125,148
1500000US530330316012,530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",1826,268,1589,241,18,26,0,12,105,87,7,13,75,114,32,30,0,12,32,30
1500000US530330316013,530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",1486,299,1265,331,0,12,0,12,31,46,9,15,120,112,61,40,37,34,24,22
1500000US530330316031,530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",1720,350,1105,258,34,55,0,12,118,94,0,12,267,299,196,169,22,33,174,160
1500000US530330316032,530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",1201,279,1091,267,0,12,32,57,0,12,0,12,18,31,60,56,0,12,60,56
1500000US530330316033,530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",1283,273,1129,256,0,12,30,37,52,51,0,12,0,12,72,87,0,12,72,87
1500000US530330316034,530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",1833,300,1729,281,0,12,0,12,79,92,0,12,12,18,13,22,0,12,13,22
1500000US530330316041,530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",2820,325,2183,298,171,112,0,12,193,104,0,12,42,61,231,131,0,12,231,131
1500000US530330316042,530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",1170,261,978,258,26,38,0,12,63,49,0,12,14,21,89,71,46,53,43,52
1500000US530330316043,530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",1592,321,1282,326,14,21,53,78,206,98,0,12,17,20,20,17,9,15,11,18
1500000US530330316051,530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",1130,202,1038,197,6,10,0,12,50,53,0,12,0,12,36,43,0,12,36,43
1500000US530330316052,530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",1452,337,1382,349,19,32,32,52,19,30,0,12,0,12,0,12,0,12,0,12
1500000US530330316053,530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",1009,195,817,166,60,94,82,101,31,50,0,12,10,15,9,14,0,12,9,14
1500000US530330317031,530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",712,182,675,181,0,12,0,12,26,33,0,12,0,12,11,22,0,12,11,22
1500000US530330317032,530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",1164,312,963,283,1,2,0,12,137,129,0,12,21,32,42,50,0,12,42,50
1500000US530330317033,530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",1809,394,1679,413,44,78,17,28,0,12,0,12,0,12,69,79,0,12,69,79
1500000US530330317034,530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",1364,469,740,276,193,117,0,12,431,435,0,12,0,12,0,12,0,12,0,12
1500000US530330317035,530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",1833,341,1260,272,82,80,58,74,297,215,0,12,58,88,78,63,0,12,78,63
1500000US530330317041,530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",996,232,970,232,3,6,0,12,10,16,0,12,13,18,0,12,0,12,0,12
1500000US530330317042,530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",1662,401,923,227,11,23,20,24,426,335,91,139,138,214,53,44,22,35,31,32
1500000US530330317043,530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",2844,416,1276,264,417,100,0,12,724,239,17,28,35,41,375,226,15,23,360,225
1500000US530330317051,530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",1179,274,733,213,68,87,0,12,283,178,25,43,0,12,70,68,0,12,70,68
1500000US530330317052,530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",1069,328,947,319,37,56,0,12,32,39,0,12,21,39,32,27,0,12,32,27
1500000US530330317053,530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",1746,382,1348,364,97,98,10,15,228,131,0,12,0,12,63,50,11,23,52,45
1500000US530330317061,530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",1119,373,600,214,86,64,0,12,405,340,0,12,28,44,0,12,0,12,0,12
1500000US530330317062,530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",2418,528,1719,390,374,502,0,12,54,42,0,12,0,12,271,234,0,12,271,234
1500000US530330317063,530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",1862,453,925,323,187,140,0,12,394,260,0,12,278,361,78,50,19,35,59,53
1500000US530330317064,530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",1981,395,1520,413,167,123,0,12,173,174,1,4,28,48,92,107,21,33,71,103
1500000US530330318001,530330318001,"Block Group 1, Census Tract 318, King County, Washington",1932,239,1158,206,36,53,0,12,487,130,131,159,48,49,72,87,18,30,54,59
1500000US530330318002,530330318002,"Block Group 2, Census Tract 318, King County, Washington",1494,291,1436,280,18,24,7,11,2,5,0,12,4,8,27,36,0,12,27,36
1500000US530330318003,530330318003,"Block Group 3, Census Tract 318, King County, Washington",1320,187,1142,187,7,11,0,12,35,33,0,12,24,38,112,107,34,51,78,90
1500000US530330319031,530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",1602,326,1220,334,12,20,0,12,227,145,0,12,28,44,115,71,27,41,88,57
1500000US530330319032,530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",2060,333,1611,330,68,91,14,22,186,190,0,12,0,12,181,135,0,12,181,135
1500000US530330319033,530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",920,233,739,209,47,55,0,12,64,84,0,12,0,12,70,66,0,12,70,66
1500000US530330319034,530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",1047,263,858,220,20,31,31,36,81,87,0,12,0,12,57,67,0,12,57,67
1500000US530330319035,530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",1248,292,894,263,0,12,0,12,101,80,0,12,130,129,123,102,89,95,34,38
1500000US530330319041,530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",1644,300,1425,257,0,12,15,23,56,45,0,12,9,16,139,125,0,12,139,125
1500000US530330319042,530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",829,205,761,194,0,12,0,12,39,39,0,12,0,12,29,37,7,12,22,35
1500000US530330319043,530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",1052,287,865,239,30,48,0,12,18,19,0,12,117,177,22,35,0,12,22,35
1500000US530330319061,530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",1636,306,1176,240,17,22,0,12,289,148,0,12,100,146,54,51,0,12,54,51
1500000US530330319062,530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",2263,256,1680,243,72,83,0,12,335,147,0,12,39,47,137,111,0,12,137,111
1500000US530330319071,530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",564,171,535,174,1,2,0,12,28,46,0,12,0,12,0,12,0,12,0,12
1500000US530330319072,530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",681,213,434,151,17,29,0,12,148,158,0,12,45,79,37,59,0,12,37,59
1500000US530330319073,530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",2200,434,1504,345,100,106,41,59,380,218,19,31,0,12,156,98,0,12,156,98
1500000US530330319074,530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",2958,537,1197,315,242,164,0,12,1068,454,0,12,54,40,397,265,160,118,237,231
1500000US530330319075,530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",1267,408,735,255,0,12,0,12,17,28,22,35,140,223,353,319,0,12,353,319
1500000US530330319081,530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",1579,323,1129,218,189,204,0,12,146,89,0,12,17,25,98,79,73,73,25,31
1500000US530330319082,530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",1915,439,886,227,329,216,0,12,303,244,0,12,259,317,138,81,35,56,103,59
1500000US530330319083,530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",1146,321,799,270,121,135,0,12,73,78,35,49,30,45,88,75,0,12,88,75
1500000US530330319091,530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",1765,221,1205,193,251,148,0,12,139,89,0,12,0,12,170,103,37,41,133,81
1500000US530330319092,530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",1265,194,1016,214,39,43,0,12,192,111,0,12,1,2,17,23,0,12,17,23
1500000US530330320021,530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",1982,293,1738,291,15,22,0,12,139,169,0,12,0,12,90,76,0,12,90,76
1500000US530330320022,530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",1544,312,1488,287,9,14,0,12,8,13,0,12,27,31,12,18,0,12,12,18
1500000US530330320031,530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",1811,300,1714,307,0,12,0,12,39,39,0,12,9,14,49,46,0,12,49,46
1500000US530330320032,530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",1159,254,1030,248,9,13,0,12,16,19,0,12,0,12,104,70,0,12,104,70
1500000US530330320033,530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",934,269,918,269,8,13,0,12,0,12,0,12,8,13,0,12,0,12,0,12
1500000US530330320034,530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",1126,322,1087,320,16,18,0,12,0,12,0,12,0,12,23,25,0,12,23,25
1500000US530330320051,530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",870,407,740,394,115,175,0,12,15,26,0,12,0,12,0,12,0,12,0,12
1500000US530330320052,530330320052,"Block Group 2, Census Tract 320.05, King County, Washington",1096,352,934,328,23,38,0,12,47,38,0,12,16,26,76,74,0,12,76,74
1500000US530330320053,530330320053,"Block Group 3, Census Tract 320.05, King County, Washington",948,311,806,265,0,12,0,12,0,12,0,12,58,90,84,111,34,70,50,81
1500000US530330320054,530330320054,"Block Group 4, Census Tract 320.05, King County, Washington",1570,427,1369,418,0,12,0,12,82,106,20,31,0,12,99,71,0,12,99,71
1500000US530330320055,530330320055,"Block Group 5, Census Tract 320.05, King County, Washington",1545,416,1338,412,15,23,0,12,154,145,0,12,0,12,38,61,0,12,38,61
1500000US530330320056,530330320056,"Block Group 6, Census Tract 320.05, King County, Washington",931,292,721,293,69,57,0,12,96,129,0,12,0,12,45,50,0,12,45,50
1500000US530330320061,530330320061,"Block Group 1, Census Tract 320.06, King County, Washington",1154,237,987,228,29,27,26,41,0,12,0,12,0,12,112,109,24,38,88,77
1500000US530330320062,530330320062,"Block Group 2, Census Tract 320.06, King County, Washington",1848,263,1550,244,0,12,0,12,138,82,0,12,36,57,124,93,14,23,110,85
1500000US530330320063,530330320063,"Block Group 3, Census Tract 320.06, King County, Washington",1809,347,1678,358,0,12,0,12,71,68,0,12,0,12,60,56,0,12,60,56
1500000US530330320071,530330320071,"Block Group 1, Census Tract 320.07, King County, Washington",1315,295,1220,310,13,20,0,12,34,43,13,19,13,20,22,36,0,12,22,36
1500000US530330320072,530330320072,"Block Group 2, Census Tract 320.07, King County, Washington",1500,268,1307,198,132,203,6,10,0,12,12,19,9,15,34,39,11,19,23,25
1500000US530330320073,530330320073,"Block Group 3, Census Tract 320.07, King County, Washington",1046,192,914,185,0,12,11,16,7,11,0,12,19,33,95,63,0,12,95,63
1500000US530330320081,530330320081,"Block Group 1, Census Tract 320.08, King County, Washington",1446,328,1341,332,10,16,23,36,17,20,0,12,11,17,44,47,0,12,44,47
1500000US530330320082,530330320082,"Block Group 2, Census Tract 320.08, King County, Washington",1700,302,1292,315,85,95,0,12,31,37,0,12,120,124,172,176,8,13,164,175
1500000US530330320083,530330320083,"Block Group 3, Census Tract 320.08, King County, Washington",1326,282,1069,261,0,12,0,12,97,83,0,12,18,35,142,84,21,25,121,85
1500000US530330320101,530330320101,"Block Group 1, Census Tract 320.10, King County, Washington",1204,319,1108,324,38,44,0,12,0,12,0,12,0,12,58,59,0,12,58,59
1500000US530330320102,530330320102,"Block Group 2, Census Tract 320.10, King County, Washington",1400,320,1196,273,39,54,0,12,102,151,0,12,0,12,63,76,0,12,63,76
1500000US530330320103,530330320103,"Block Group 3, Census Tract 320.10, King County, Washington",1482,288,1068,236,0,12,0,12,295,173,0,12,11,20,108,91,0,12,108,91
1500000US530330320104,530330320104,"Block Group 4, Census Tract 320.10, King County, Washington",1797,283,1636,258,0,12,0,12,41,49,0,12,24,41,96,103,0,12,96,103
1500000US530330320111,530330320111,"Block Group 1, Census Tract 320.11, King County, Washington",2217,325,1891,309,34,43,15,25,109,85,0,12,8,13,160,119,0,12,160,119
1500000US530330320112,530330320112,"Block Group 2, Census Tract 320.11, King County, Washington",2099,301,1703,308,156,210,0,12,87,57,0,12,0,12,153,144,0,12,153,144
