Id,Id2,Geography,Edu Total,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US530330022001,530330022001,"Block Group 1, Census Tract 22, King County, Washington",1279,225,0,12,0,12,0,12,0,12,0,12,0,12,9,21,0,12,0,12,0,12,0,12,0,12,0,12,15,23,13,16,74,67,2,4,53,50,111,72,202,147,356,140,265,121,70,55,109,74
1500000US530330022002,530330022002,"Block Group 2, Census Tract 22, King County, Washington",1056,168,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,64,65,0,12,14,23,177,88,71,49,400,123,144,68,56,49,130,94
1500000US530330022003,530330022003,"Block Group 3, Census Tract 22, King County, Washington",904,139,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,105,71,22,32,83,70,49,50,16,25,193,108,202,81,144,92,90,71
1500000US530330022004,530330022004,"Block Group 4, Census Tract 22, King County, Washington",880,155,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,64,54,20,32,11,17,55,44,35,54,292,118,290,149,49,46,64,57
1500000US530330024001,530330024001,"Block Group 1, Census Tract 24, King County, Washington",704,108,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,11,16,38,30,48,37,0,12,260,70,236,99,50,33,45,35
1500000US530330024002,530330024002,"Block Group 2, Census Tract 24, King County, Washington",620,148,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,29,0,12,0,12,0,12,0,12,30,36,0,12,45,27,184,101,70,74,113,50,73,40,43,30,38,41
1500000US530330024003,530330024003,"Block Group 3, Census Tract 24, King County, Washington",879,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,5,9,31,33,31,29,20,22,110,57,30,28,362,104,189,76,63,37,30,24
1500000US530330025001,530330025001,"Block Group 1, Census Tract 25, King County, Washington",1086,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,55,10,16,37,35,125,100,59,57,411,92,285,90,44,40,60,45
1500000US530330025002,530330025002,"Block Group 2, Census Tract 25, King County, Washington",1096,162,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,38,17,19,46,32,92,46,49,31,560,130,148,69,47,42,76,46
1500000US530330026001,530330026001,"Block Group 1, Census Tract 26, King County, Washington",919,139,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,30,21,20,48,32,127,65,93,63,355,95,157,67,33,29,43,33
1500000US530330026002,530330026002,"Block Group 2, Census Tract 26, King County, Washington",1013,179,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,113,90,0,12,15,18,80,62,34,25,397,127,221,76,59,36,94,41
1500000US530330026003,530330026003,"Block Group 3, Census Tract 26, King County, Washington",903,138,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,59,49,13,18,0,12,106,55,102,63,333,102,219,77,41,33,30,29
1500000US530330026004,530330026004,"Block Group 4, Census Tract 26, King County, Washington",749,150,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,75,56,0,12,7,10,116,58,34,32,328,109,129,61,40,32,20,21
1500000US530330027001,530330027001,"Block Group 1, Census Tract 27, King County, Washington",1248,220,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,52,45,0,12,42,40,216,124,106,98,497,161,189,94,43,42,90,80
1500000US530330027002,530330027002,"Block Group 2, Census Tract 27, King County, Washington",1271,240,13,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,15,22,14,22,41,48,0,12,12,20,210,135,26,30,580,191,229,107,53,42,63,43
1500000US530330027003,530330027003,"Block Group 3, Census Tract 27, King County, Washington",683,162,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,65,30,37,20,30,63,51,26,30,171,79,211,74,29,37,81,51
1500000US530330027004,530330027004,"Block Group 4, Census Tract 27, King County, Washington",1136,190,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,0,12,14,23,0,12,86,118,18,28,13,19,76,51,34,27,401,142,261,100,151,83,68,76
1500000US530330028001,530330028001,"Block Group 1, Census Tract 28, King County, Washington",623,190,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,0,12,19,27,1,3,45,42,62,49,35,37,259,145,77,60,76,56,47,58
1500000US530330028002,530330028002,"Block Group 2, Census Tract 28, King County, Washington",733,162,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,31,38,0,12,38,44,47,47,28,33,365,137,189,106,13,20,12,18
1500000US530330028003,530330028003,"Block Group 3, Census Tract 28, King County, Washington",907,230,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,12,18,55,39,0,12,0,12,97,69,46,52,508,181,68,42,91,76,18,28
1500000US530330028004,530330028004,"Block Group 4, Census Tract 28, King County, Washington",1169,228,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,27,28,33,26,39,48,44,272,188,72,69,444,174,206,85,31,32,11,18
1500000US530330029001,530330029001,"Block Group 1, Census Tract 29, King County, Washington",1190,210,29,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,63,0,12,0,12,0,12,0,12,1,2,19,26,91,62,48,47,24,19,197,75,24,24,337,78,312,107,51,40,17,18
1500000US530330029002,530330029002,"Block Group 2, Census Tract 29, King County, Washington",1057,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,85,43,6,12,7,11,79,37,47,29,471,114,266,70,46,38,50,34
1500000US530330029003,530330029003,"Block Group 3, Census Tract 29, King County, Washington",899,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,22,8,12,0,12,0,12,105,70,41,53,9,14,49,40,70,54,367,79,186,77,26,23,17,18
1500000US530330030001,530330030001,"Block Group 1, Census Tract 30, King County, Washington",1136,158,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,0,12,0,12,49,43,1,2,36,40,127,76,116,83,482,132,235,88,76,58,0,12
1500000US530330030002,530330030002,"Block Group 2, Census Tract 30, King County, Washington",1035,219,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,126,69,0,12,0,12,151,95,50,60,608,175,71,49,14,23,15,24
1500000US530330030003,530330030003,"Block Group 3, Census Tract 30, King County, Washington",986,201,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,0,12,0,12,81,68,16,26,83,74,78,53,74,64,310,123,214,106,81,60,30,32
1500000US530330030004,530330030004,"Block Group 4, Census Tract 30, King County, Washington",882,303,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,210,199,0,12,0,12,81,59,15,24,197,106,276,185,44,27,43,41
1500000US530330031001,530330031001,"Block Group 1, Census Tract 31, King County, Washington",982,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,30,0,12,19,29,15,24,15,24,57,41,0,12,0,12,123,94,76,48,503,180,94,71,12,21,48,49
1500000US530330031002,530330031002,"Block Group 2, Census Tract 31, King County, Washington",708,135,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,42,39,14,23,0,12,165,72,63,53,266,78,79,54,47,43,12,19
1500000US530330031003,530330031003,"Block Group 3, Census Tract 31, King County, Washington",776,199,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,80,0,12,99,78,0,12,30,36,197,76,43,42,201,113,96,51,17,28,44,42
1500000US530330031004,530330031004,"Block Group 4, Census Tract 31, King County, Washington",1242,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4,0,12,0,12,0,12,0,12,41,35,10,18,76,69,83,58,76,57,510,140,280,110,107,70,58,40
1500000US530330031005,530330031005,"Block Group 5, Census Tract 31, King County, Washington",1025,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,55,49,0,12,31,35,63,42,55,42,478,137,242,108,56,50,33,36
1500000US530330032001,530330032001,"Block Group 1, Census Tract 32, King County, Washington",704,179,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,39,62,0,12,16,25,165,126,17,27,215,114,116,73,68,67,55,49
1500000US530330032002,530330032002,"Block Group 2, Census Tract 32, King County, Washington",1165,242,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,20,32,0,12,0,12,0,12,96,109,31,34,35,39,210,150,82,57,341,124,276,115,0,12,58,53
1500000US530330032003,530330032003,"Block Group 3, Census Tract 32, King County, Washington",1009,191,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,68,67,26,30,56,51,44,44,83,60,520,155,184,90,0,12,15,24
1500000US530330032004,530330032004,"Block Group 4, Census Tract 32, King County, Washington",928,195,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,25,0,12,32,34,32,37,0,12,131,101,79,51,432,147,157,80,17,31,33,34
1500000US530330032005,530330032005,"Block Group 5, Census Tract 32, King County, Washington",427,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,14,23,10,17,51,50,201,79,106,57,19,22,15,23
1500000US530330032006,530330032006,"Block Group 6, Census Tract 32, King County, Washington",1129,237,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,91,100,0,12,46,43,53,84,30,34,600,177,200,100,48,46,45,40
1500000US530330032007,530330032007,"Block Group 7, Census Tract 32, King County, Washington",821,260,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,11,20,0,12,0,12,0,12,0,12,10,18,0,12,31,29,71,66,82,87,411,193,122,87,55,56,15,25
1500000US530330033001,530330033001,"Block Group 1, Census Tract 33, King County, Washington",1013,280,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,4,12,61,54,0,12,18,28,202,182,104,65,401,147,118,79,65,56,30,35
1500000US530330033002,530330033002,"Block Group 2, Census Tract 33, King County, Washington",684,212,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,42,0,12,0,12,0,12,12,20,0,12,10,15,47,41,0,12,62,83,57,51,45,53,256,107,125,87,28,43,16,25
1500000US530330033003,530330033003,"Block Group 3, Census Tract 33, King County, Washington",1720,302,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,44,0,12,25,38,20,31,0,12,53,55,31,49,76,45,83,63,213,105,849,250,244,131,30,31,68,55
1500000US530330033004,530330033004,"Block Group 4, Census Tract 33, King County, Washington",958,256,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,19,30,0,12,0,12,42,40,57,53,30,37,117,70,51,53,356,134,178,110,99,102,0,12
1500000US530330033005,530330033005,"Block Group 5, Census Tract 33, King County, Washington",729,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,0,12,79,80,16,26,66,63,80,64,95,78,249,109,126,95,0,12,0,12
1500000US530330034001,530330034001,"Block Group 1, Census Tract 34, King County, Washington",950,178,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,0,12,38,59,59,50,0,12,9,14,99,54,129,70,368,106,213,73,15,17,10,15
1500000US530330034002,530330034002,"Block Group 2, Census Tract 34, King County, Washington",1052,166,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,26,28,11,18,0,12,49,33,94,62,411,110,349,105,72,64,28,27
1500000US530330034003,530330034003,"Block Group 3, Census Tract 34, King County, Washington",761,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,29,6,9,56,36,44,30,89,52,351,110,137,61,22,21,24,27
1500000US530330035001,530330035001,"Block Group 1, Census Tract 35, King County, Washington",1033,133,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,8,0,12,13,20,0,12,0,12,0,12,8,13,59,31,25,18,8,14,169,97,59,39,336,96,270,69,56,39,26,24
1500000US530330035002,530330035002,"Block Group 2, Census Tract 35, King County, Washington",1125,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,26,31,37,80,79,106,57,6,10,395,107,322,92,96,61,60,36
1500000US530330035003,530330035003,"Block Group 3, Census Tract 35, King County, Washington",894,144,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,7,2,4,1,4,9,15,0,12,4,8,60,38,12,17,24,25,199,87,92,78,296,80,143,61,50,34,0,12
1500000US530330036001,530330036001,"Block Group 1, Census Tract 36, King County, Washington",1005,342,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,74,57,0,12,0,12,59,48,50,48,630,342,138,91,41,38,13,21
1500000US530330036002,530330036002,"Block Group 2, Census Tract 36, King County, Washington",1272,315,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,28,22,13,22,37,42,45,40,0,12,617,225,419,210,86,55,14,23
1500000US530330036003,530330036003,"Block Group 3, Census Tract 36, King County, Washington",877,187,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,84,57,12,19,0,12,71,49,28,35,386,149,218,100,0,12,69,64
1500000US530330036004,530330036004,"Block Group 4, Census Tract 36, King County, Washington",1445,289,0,12,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,47,87,59,18,28,111,85,133,101,130,68,581,175,225,91,90,70,44,40
1500000US530330038001,530330038001,"Block Group 1, Census Tract 38, King County, Washington",828,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,15,67,52,0,12,5,8,95,54,58,39,285,68,149,63,65,31,93,36
1500000US530330038002,530330038002,"Block Group 2, Census Tract 38, King County, Washington",658,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,16,18,74,47,14,14,14,15,48,33,19,25,217,67,119,41,82,42,49,25
1500000US530330039001,530330039001,"Block Group 1, Census Tract 39, King County, Washington",1347,174,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,92,52,9,14,59,38,135,62,115,54,484,129,222,84,82,40,140,66
1500000US530330039002,530330039002,"Block Group 2, Census Tract 39, King County, Washington",747,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,41,10,15,10,16,132,52,31,29,254,67,147,64,48,37,73,44
1500000US530330040001,530330040001,"Block Group 1, Census Tract 40, King County, Washington",1400,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,9,37,38,7,11,119,74,7,16,70,56,111,57,29,36,437,116,285,88,184,86,110,46
1500000US530330040002,530330040002,"Block Group 2, Census Tract 40, King County, Washington",770,133,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,12,20,30,37,32,29,308,95,164,56,90,55,122,56
1500000US530330041001,530330041001,"Block Group 1, Census Tract 41, King County, Washington",837,197,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,32,15,24,0,12,39,32,0,12,348,118,205,98,77,52,126,133
1500000US530330041002,530330041002,"Block Group 2, Census Tract 41, King County, Washington",1347,243,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,19,26,102,67,22,32,18,27,63,59,75,82,568,157,155,89,214,111,78,60
1500000US530330041003,530330041003,"Block Group 3, Census Tract 41, King County, Washington",995,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,37,0,12,16,26,37,41,72,64,418,135,176,97,186,90,65,62
1500000US530330041004,530330041004,"Block Group 4, Census Tract 41, King County, Washington",851,233,0,12,0,12,0,12,0,12,0,12,1,3,0,12,3,6,0,12,0,12,0,12,16,25,0,12,0,12,2,7,15,24,2,4,18,23,98,150,64,67,339,125,52,41,105,67,136,142
1500000US530330041005,530330041005,"Block Group 5, Census Tract 41, King County, Washington",634,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,34,47,59,92,63,225,96,152,78,7,17,81,57
1500000US530330041006,530330041006,"Block Group 6, Census Tract 41, King County, Washington",609,171,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,267,103,156,82,28,32,145,91
1500000US530330042001,530330042001,"Block Group 1, Census Tract 42, King County, Washington",1181,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,38,35,42,0,12,19,30,169,135,19,25,368,104,284,97,83,55,180,90
1500000US530330042002,530330042002,"Block Group 2, Census Tract 42, King County, Washington",1036,161,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,44,0,12,0,12,0,12,0,12,41,38,12,20,13,21,165,79,113,61,358,124,183,93,72,55,39,36
1500000US530330042003,530330042003,"Block Group 3, Census Tract 42, King County, Washington",1133,192,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,23,27,0,12,66,65,69,49,10,16,567,177,335,102,12,20,37,34
1500000US530330042004,530330042004,"Block Group 4, Census Tract 42, King County, Washington",1173,226,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,109,156,0,12,11,19,68,50,49,44,554,190,294,107,60,51,28,30
1500000US530330042005,530330042005,"Block Group 5, Census Tract 42, King County, Washington",1255,351,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,20,16,26,16,25,45,51,11,16,562,232,413,168,99,51,79,56
1500000US530330043011,530330043011,"Block Group 1, Census Tract 43.01, King County, Washington",610,181,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,27,0,12,5,8,65,69,37,37,249,95,146,93,14,16,41,36
1500000US530330043012,530330043012,"Block Group 2, Census Tract 43.01, King County, Washington",644,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,42,0,12,17,21,50,41,19,21,187,67,202,68,99,68,35,28
1500000US530330043013,530330043013,"Block Group 3, Census Tract 43.01, King County, Washington",915,156,0,12,0,12,0,12,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,66,57,11,17,5,9,55,43,49,41,244,100,293,143,47,39,121,64
1500000US530330043021,530330043021,"Block Group 1, Census Tract 43.02, King County, Washington",236,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,20,0,12,8,13,21,23,12,18,105,69,56,33,10,16,7,13
1500000US530330043022,530330043022,"Block Group 2, Census Tract 43.02, King County, Washington",791,144,21,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,20,53,40,0,12,38,27,68,41,66,57,226,97,164,72,22,25,116,72
1500000US530330044001,530330044001,"Block Group 1, Census Tract 44, King County, Washington",628,181,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,62,52,0,12,239,89,138,102,44,40,128,81
1500000US530330044002,530330044002,"Block Group 2, Census Tract 44, King County, Washington",1221,456,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,52,0,12,0,12,100,84,239,370,429,225,133,95,123,113,164,126
1500000US530330044003,530330044003,"Block Group 3, Census Tract 44, King County, Washington",589,267,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,120,138,19,32,31,44,61,60,58,134,177,113,49,46,18,26,56,66
1500000US530330044004,530330044004,"Block Group 4, Census Tract 44, King County, Washington",723,237,0,12,17,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,38,0,12,0,12,84,89,0,12,352,136,204,126,33,40,0,12
1500000US530330045001,530330045001,"Block Group 1, Census Tract 45, King County, Washington",606,157,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,33,0,12,0,12,0,12,84,56,0,12,27,32,62,36,49,32,194,72,131,66,16,17,16,19
1500000US530330045002,530330045002,"Block Group 2, Census Tract 45, King County, Washington",1265,154,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,87,62,12,15,42,44,114,61,33,43,535,112,237,70,108,52,97,68
1500000US530330046001,530330046001,"Block Group 1, Census Tract 46, King County, Washington",763,139,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,21,44,34,0,12,17,19,60,41,24,18,307,87,177,75,65,38,50,39
1500000US530330046002,530330046002,"Block Group 2, Census Tract 46, King County, Washington",1115,187,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,42,0,12,0,12,23,34,0,12,24,22,9,14,19,18,137,106,31,27,465,110,292,127,56,32,29,24
1500000US530330046003,530330046003,"Block Group 3, Census Tract 46, King County, Washington",630,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,69,57,0,12,32,29,60,47,8,12,266,88,115,57,64,38,16,18
1500000US530330047001,530330047001,"Block Group 1, Census Tract 47, King County, Washington",922,324,0,12,0,12,0,12,0,12,0,12,0,12,21,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,32,0,12,0,12,147,98,32,52,435,249,170,137,0,12,98,128
1500000US530330047002,530330047002,"Block Group 2, Census Tract 47, King County, Washington",1333,390,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,21,33,0,12,0,12,339,318,0,12,92,121,72,116,94,70,466,329,210,193,22,35,0,12
1500000US530330047003,530330047003,"Block Group 3, Census Tract 47, King County, Washington",2159,362,18,32,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,29,46,0,12,0,12,35,51,0,12,167,143,0,12,107,95,232,99,150,109,833,244,336,155,127,117,109,88
1500000US530330047004,530330047004,"Block Group 4, Census Tract 47, King County, Washington",2552,443,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,49,31,53,14,22,24,39,27,43,192,184,16,26,73,70,202,129,328,282,1131,353,336,169,122,95,25,40
1500000US530330048001,530330048001,"Block Group 1, Census Tract 48, King County, Washington",834,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,31,0,12,0,12,15,24,32,36,0,12,15,24,93,56,30,34,373,109,181,108,38,36,37,36
1500000US530330048002,530330048002,"Block Group 2, Census Tract 48, King County, Washington",1119,255,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,33,0,12,26,28,291,125,28,31,491,213,154,75,64,43,35,43
1500000US530330048003,530330048003,"Block Group 3, Census Tract 48, King County, Washington",883,182,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,0,12,0,12,45,41,0,12,96,77,105,77,63,61,370,98,160,92,15,25,15,23
1500000US530330048004,530330048004,"Block Group 4, Census Tract 48, King County, Washington",1011,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,31,34,0,12,28,32,91,81,43,39,476,173,247,139,72,48,11,19
1500000US530330049001,530330049001,"Block Group 1, Census Tract 49, King County, Washington",971,210,5,10,0,12,0,12,0,12,0,12,0,12,5,11,0,12,10,16,0,12,0,12,0,12,0,12,0,12,17,26,64,38,0,12,71,55,144,68,98,79,310,130,125,71,13,20,109,97
