Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330299023,530330299023,"Block Group 3, Census Tract 299.02, King County, Washington",678,77,12,19,0,12,12,19,666,78,79,43,587,86
1500000US530330300031,530330300031,"Block Group 1, Census Tract 300.03, King County, Washington",390,106,21,30,21,30,0,12,369,113,119,81,250,89
1500000US530330300032,530330300032,"Block Group 2, Census Tract 300.03, King County, Washington",703,161,182,110,120,91,62,59,521,143,123,85,398,125
1500000US530330300033,530330300033,"Block Group 3, Census Tract 300.03, King County, Washington",261,99,64,69,21,32,43,61,197,79,20,24,177,78
1500000US530330300034,530330300034,"Block Group 4, Census Tract 300.03, King County, Washington",332,80,0,12,0,12,0,12,332,80,27,31,305,86
1500000US530330300035,530330300035,"Block Group 5, Census Tract 300.03, King County, Washington",515,149,43,65,43,65,0,12,472,149,87,67,385,136
1500000US530330300041,530330300041,"Block Group 1, Census Tract 300.04, King County, Washington",395,103,160,100,71,59,89,85,235,90,44,43,191,84
1500000US530330300042,530330300042,"Block Group 2, Census Tract 300.04, King County, Washington",811,196,96,66,61,53,35,40,715,200,70,55,645,209
1500000US530330300043,530330300043,"Block Group 3, Census Tract 300.04, King County, Washington",449,160,53,51,0,12,53,51,396,160,51,54,345,145
1500000US530330300044,530330300044,"Block Group 4, Census Tract 300.04, King County, Washington",285,88,14,21,5,13,9,16,271,90,57,50,214,94
1500000US530330300045,530330300045,"Block Group 5, Census Tract 300.04, King County, Washington",698,178,421,177,219,153,202,130,277,149,65,82,212,127
1500000US530330300046,530330300046,"Block Group 6, Census Tract 300.04, King County, Washington",420,121,167,71,90,77,77,77,253,107,42,47,211,103
1500000US530330300051,530330300051,"Block Group 1, Census Tract 300.05, King County, Washington",536,107,103,56,62,40,41,42,433,103,132,65,301,101
1500000US530330300052,530330300052,"Block Group 2, Census Tract 300.05, King County, Washington",569,93,99,60,20,24,79,55,470,84,64,38,406,84
1500000US530330300053,530330300053,"Block Group 3, Census Tract 300.05, King County, Washington",725,121,315,110,142,71,173,89,410,115,47,37,363,113
1500000US530330300061,530330300061,"Block Group 1, Census Tract 300.06, King County, Washington",543,109,155,71,104,65,51,37,388,96,113,64,275,90
1500000US530330300062,530330300062,"Block Group 2, Census Tract 300.06, King County, Washington",1135,115,447,127,202,86,245,101,688,136,312,98,376,118
1500000US530330301001,530330301001,"Block Group 1, Census Tract 301, King County, Washington",308,60,40,48,40,48,0,12,268,63,134,73,134,70
1500000US530330301002,530330301002,"Block Group 2, Census Tract 301, King County, Washington",369,108,24,32,24,32,0,12,345,104,45,41,300,103
1500000US530330301003,530330301003,"Block Group 3, Census Tract 301, King County, Washington",628,103,9,14,9,14,0,12,619,103,75,56,544,107
1500000US530330301004,530330301004,"Block Group 4, Census Tract 301, King County, Washington",268,84,0,12,0,12,0,12,268,84,74,57,194,71
1500000US530330301005,530330301005,"Block Group 5, Census Tract 301, King County, Washington",356,115,170,88,0,12,170,88,186,100,40,38,146,97
1500000US530330301006,530330301006,"Block Group 6, Census Tract 301, King County, Washington",445,99,0,12,0,12,0,12,445,99,188,101,257,95
1500000US530330301007,530330301007,"Block Group 7, Census Tract 301, King County, Washington",433,114,24,38,24,38,0,12,409,117,104,93,305,83
1500000US530330302011,530330302011,"Block Group 1, Census Tract 302.01, King County, Washington",256,98,74,60,7,12,67,61,182,74,32,28,150,70
1500000US530330302012,530330302012,"Block Group 2, Census Tract 302.01, King County, Washington",465,124,106,86,45,53,61,66,359,101,72,73,287,89
1500000US530330302013,530330302013,"Block Group 3, Census Tract 302.01, King County, Washington",547,120,31,31,23,27,8,15,516,120,59,73,457,113
1500000US530330302014,530330302014,"Block Group 4, Census Tract 302.01, King County, Washington",757,139,105,89,11,18,94,85,652,135,114,66,538,134
1500000US530330302021,530330302021,"Block Group 1, Census Tract 302.02, King County, Washington",301,92,49,58,24,37,25,44,252,84,69,62,183,69
1500000US530330302022,530330302022,"Block Group 2, Census Tract 302.02, King County, Washington",614,122,87,81,41,53,46,64,527,121,207,91,320,127
1500000US530330302023,530330302023,"Block Group 3, Census Tract 302.02, King County, Washington",283,91,81,53,0,12,81,53,202,96,50,55,152,85
1500000US530330302024,530330302024,"Block Group 4, Census Tract 302.02, King County, Washington",495,136,132,98,86,83,46,56,363,123,75,73,288,111
1500000US530330302025,530330302025,"Block Group 5, Census Tract 302.02, King County, Washington",615,156,83,83,11,18,72,78,532,158,188,91,344,142
1500000US530330303041,530330303041,"Block Group 1, Census Tract 303.04, King County, Washington",568,64,52,37,33,24,19,23,516,71,96,35,420,74
1500000US530330303042,530330303042,"Block Group 2, Census Tract 303.04, King County, Washington",439,72,87,39,64,36,23,23,352,65,66,38,286,67
1500000US530330303051,530330303051,"Block Group 1, Census Tract 303.05, King County, Washington",919,151,216,133,68,81,148,115,703,134,97,57,606,139
1500000US530330303052,530330303052,"Block Group 2, Census Tract 303.05, King County, Washington",618,139,48,51,34,44,14,24,570,134,148,86,422,127
1500000US530330303053,530330303053,"Block Group 3, Census Tract 303.05, King County, Washington",567,124,66,70,0,12,66,70,501,100,161,83,340,94
1500000US530330303061,530330303061,"Block Group 1, Census Tract 303.06, King County, Washington",450,86,83,43,21,20,62,41,367,77,90,52,277,69
1500000US530330303062,530330303062,"Block Group 2, Census Tract 303.06, King County, Washington",358,83,9,16,0,12,9,16,349,82,90,55,259,78
1500000US530330303063,530330303063,"Block Group 3, Census Tract 303.06, King County, Washington",822,98,108,56,74,47,34,28,714,108,183,76,531,113
1500000US530330303064,530330303064,"Block Group 4, Census Tract 303.06, King County, Washington",444,88,37,29,17,19,20,22,407,91,107,50,300,94
1500000US530330303081,530330303081,"Block Group 1, Census Tract 303.08, King County, Washington",258,72,9,14,0,12,9,14,249,73,47,49,202,69
1500000US530330303082,530330303082,"Block Group 2, Census Tract 303.08, King County, Washington",727,158,177,110,131,95,46,52,550,156,70,63,480,157
1500000US530330303083,530330303083,"Block Group 3, Census Tract 303.08, King County, Washington",467,92,50,60,50,60,0,12,417,96,26,30,391,98
1500000US530330303084,530330303084,"Block Group 4, Census Tract 303.08, King County, Washington",814,160,101,82,0,12,101,82,713,172,164,94,549,182
1500000US530330303091,530330303091,"Block Group 1, Census Tract 303.09, King County, Washington",408,97,34,39,0,12,34,39,374,101,51,59,323,114
1500000US530330303092,530330303092,"Block Group 2, Census Tract 303.09, King County, Washington",627,170,107,93,48,77,59,54,520,168,44,50,476,161
1500000US530330303093,530330303093,"Block Group 3, Census Tract 303.09, King County, Washington",581,147,119,85,40,47,79,72,462,151,42,67,420,134
1500000US530330303094,530330303094,"Block Group 4, Census Tract 303.09, King County, Washington",789,179,119,101,110,97,9,24,670,171,61,59,609,171
1500000US530330303101,530330303101,"Block Group 1, Census Tract 303.10, King County, Washington",303,77,54,40,8,13,46,38,249,81,21,26,228,79
1500000US530330303102,530330303102,"Block Group 2, Census Tract 303.10, King County, Washington",305,60,30,32,14,22,16,22,275,60,51,32,224,57
1500000US530330303103,530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",477,80,12,20,12,20,0,12,465,80,55,45,410,93
1500000US530330303104,530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",830,104,78,67,0,12,78,67,752,101,293,102,459,100
1500000US530330303111,530330303111,"Block Group 1, Census Tract 303.11, King County, Washington",372,88,21,23,0,12,21,23,351,87,33,31,318,90
1500000US530330303112,530330303112,"Block Group 2, Census Tract 303.11, King County, Washington",596,111,176,118,63,67,113,100,420,119,59,64,361,125
1500000US530330303113,530330303113,"Block Group 3, Census Tract 303.11, King County, Washington",421,70,51,33,21,21,30,29,370,70,119,61,251,67
1500000US530330303114,530330303114,"Block Group 4, Census Tract 303.11, King County, Washington",322,86,77,73,9,16,68,68,245,81,45,30,200,81
1500000US530330303121,530330303121,"Block Group 1, Census Tract 303.12, King County, Washington",651,117,176,96,109,75,67,60,475,111,146,88,329,96
1500000US530330303122,530330303122,"Block Group 2, Census Tract 303.12, King County, Washington",503,105,44,39,44,39,0,12,459,108,134,84,325,91
1500000US530330303123,530330303123,"Block Group 3, Census Tract 303.12, King County, Washington",336,65,62,35,14,19,48,33,274,59,37,35,237,56
1500000US530330303124,530330303124,"Block Group 4, Census Tract 303.12, King County, Washington",281,66,13,18,10,16,3,8,268,65,35,26,233,63
1500000US530330303131,530330303131,"Block Group 1, Census Tract 303.13, King County, Washington",721,109,155,78,49,38,106,70,566,119,137,62,429,124
1500000US530330303132,530330303132,"Block Group 2, Census Tract 303.13, King County, Washington",1005,126,319,135,207,102,112,102,686,135,119,81,567,141
1500000US530330303141,530330303141,"Block Group 1, Census Tract 303.14, King County, Washington",900,135,334,142,154,87,180,120,566,124,162,90,404,97
1500000US530330303142,530330303142,"Block Group 2, Census Tract 303.14, King County, Washington",365,95,88,82,38,35,50,73,277,80,98,52,179,72
1500000US530330303143,530330303143,"Block Group 3, Census Tract 303.14, King County, Washington",643,115,144,85,72,56,72,66,499,91,201,77,298,84
1500000US530330304011,530330304011,"Block Group 1, Census Tract 304.01, King County, Washington",795,156,129,66,32,41,97,66,666,150,74,59,592,150
1500000US530330304012,530330304012,"Block Group 2, Census Tract 304.01, King County, Washington",506,131,19,17,11,19,8,13,487,130,120,67,367,127
1500000US530330304013,530330304013,"Block Group 3, Census Tract 304.01, King County, Washington",541,142,81,58,30,47,51,48,460,152,91,64,369,148
1500000US530330304014,530330304014,"Block Group 4, Census Tract 304.01, King County, Washington",518,132,12,19,0,12,12,19,506,131,116,101,390,129
1500000US530330304015,530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",607,181,76,50,35,41,41,45,531,182,50,56,481,189
1500000US530330304031,530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",702,88,103,74,38,44,65,64,599,86,213,87,386,83
1500000US530330304032,530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",382,70,13,16,5,9,8,14,369,72,56,31,313,73
1500000US530330304033,530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",592,77,35,34,25,32,10,15,557,85,90,43,467,82
1500000US530330304041,530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",625,83,57,46,10,16,47,43,568,82,131,43,437,88
1500000US530330304042,530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",481,71,37,27,18,21,19,19,444,80,77,40,367,77
1500000US530330304043,530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",477,86,12,18,12,18,0,12,465,87,169,92,296,84
1500000US530330305011,530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",345,57,121,45,52,25,69,44,224,45,50,26,174,50
1500000US530330305012,530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",578,60,226,59,112,38,114,47,352,70,110,45,242,66
1500000US530330305031,530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",1040,147,317,109,185,85,132,92,723,140,189,78,534,126
1500000US530330305032,530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",1099,145,147,89,41,27,106,86,952,136,205,65,747,120
1500000US530330305041,530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",368,85,59,58,20,23,39,52,309,91,34,21,275,92
1500000US530330305042,530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",493,105,86,53,33,28,53,55,407,102,92,51,315,103
1500000US530330305043,530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",381,100,170,86,78,51,92,69,211,61,33,29,178,58
1500000US530330305044,530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",692,122,121,86,43,38,78,82,571,115,163,53,408,108
1500000US530330306001,530330306001,"Block Group 1, Census Tract 306, King County, Washington",434,124,114,107,46,70,68,77,320,113,39,44,281,105
1500000US530330306002,530330306002,"Block Group 2, Census Tract 306, King County, Washington",607,122,129,81,16,25,113,75,478,131,76,46,402,131
1500000US530330306003,530330306003,"Block Group 3, Census Tract 306, King County, Washington",440,113,106,67,56,53,50,40,334,118,113,89,221,98
1500000US530330306004,530330306004,"Block Group 4, Census Tract 306, King County, Washington",638,124,262,113,97,62,165,96,376,127,209,113,167,86
1500000US530330307001,530330307001,"Block Group 1, Census Tract 307, King County, Washington",540,96,162,73,89,62,73,50,378,102,27,23,351,100
1500000US530330307002,530330307002,"Block Group 2, Census Tract 307, King County, Washington",493,77,83,33,39,25,44,32,410,77,127,57,283,73
1500000US530330307003,530330307003,"Block Group 3, Census Tract 307, King County, Washington",459,98,70,45,33,29,37,37,389,95,105,55,284,93
1500000US530330308011,530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",631,128,259,116,155,108,104,107,372,107,83,63,289,98
1500000US530330308012,530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",707,133,445,112,260,106,185,95,262,97,73,65,189,82
1500000US530330308013,530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",1099,142,390,152,90,65,300,144,709,164,163,88,546,156
1500000US530330308021,530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",450,82,122,57,70,43,52,48,328,83,39,30,289,84
1500000US530330308022,530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",560,104,134,62,19,23,115,62,426,90,171,89,255,77
1500000US530330308023,530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",362,75,71,40,39,35,32,29,291,82,17,15,274,84
1500000US530330309011,530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",593,90,82,34,40,26,42,27,511,95,134,58,377,78
1500000US530330309012,530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",507,82,149,76,65,43,84,63,358,85,81,44,277,76
1500000US530330309021,530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",883,115,241,98,136,91,105,57,642,128,268,106,374,91
1500000US530330309022,530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",481,91,100,66,22,24,78,67,381,90,70,43,311,89
1500000US530330309023,530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",702,140,169,86,46,32,123,81,533,126,34,33,499,122
1500000US530330310001,530330310001,"Block Group 1, Census Tract 310, King County, Washington",778,88,21,28,0,12,21,28,757,87,132,55,625,90
1500000US530330310002,530330310002,"Block Group 2, Census Tract 310, King County, Washington",579,76,20,23,20,23,0,12,559,76,49,32,510,83
1500000US530330311001,530330311001,"Block Group 1, Census Tract 311, King County, Washington",434,107,79,56,15,23,64,50,355,110,156,99,199,79
1500000US530330311002,530330311002,"Block Group 2, Census Tract 311, King County, Washington",487,78,93,71,70,69,23,20,394,73,122,54,272,78
1500000US530330311003,530330311003,"Block Group 3, Census Tract 311, King County, Washington",669,94,113,32,45,21,68,22,556,84,159,42,397,89
1500000US530330311004,530330311004,"Block Group 4, Census Tract 311, King County, Washington",543,117,128,81,57,50,71,65,415,104,155,73,260,82
1500000US530330311005,530330311005,"Block Group 5, Census Tract 311, King County, Washington",474,93,192,78,77,51,115,59,282,87,94,67,188,63
1500000US530330312021,530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",415,101,9,15,9,15,0,12,406,106,53,44,353,118
1500000US530330312022,530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",357,70,40,41,35,40,5,9,317,79,53,68,264,102
1500000US530330312023,530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",380,85,12,20,0,12,12,20,368,84,95,63,273,69
1500000US530330312024,530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",533,88,14,25,14,25,0,12,519,90,100,86,419,87
1500000US530330312025,530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",527,108,150,49,71,29,79,39,377,105,119,57,258,96
1500000US530330312041,530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",417,118,17,28,17,28,0,12,400,128,77,58,323,130
1500000US530330312042,530330312042,"Block Group 2, Census Tract 312.04, King County, Washington",430,84,0,12,0,12,0,12,430,84,69,56,361,94
1500000US530330312043,530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",524,98,33,39,0,12,33,39,491,106,143,69,348,126
1500000US530330312044,530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",317,91,0,12,0,12,0,12,317,91,135,61,182,97
1500000US530330312045,530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",518,126,0,12,0,12,0,12,518,126,146,98,372,136
1500000US530330312051,530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",895,163,220,134,48,80,172,120,675,144,17,28,658,141
1500000US530330312052,530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",853,141,208,119,164,120,44,48,645,148,133,80,512,145
1500000US530330312053,530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",519,113,80,82,64,76,16,25,439,96,27,32,412,93
1500000US530330312061,530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",450,94,103,71,36,41,67,55,347,85,87,59,260,84
1500000US530330312062,530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",636,80,16,18,8,12,8,13,620,76,231,71,389,69
1500000US530330312063,530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",654,85,142,77,55,55,87,64,512,85,67,40,445,83
1500000US530330313011,530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",491,60,17,14,0,12,17,14,474,64,71,34,403,66
1500000US530330313012,530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",499,67,16,14,0,12,16,14,483,70,73,32,410,71
1500000US530330313021,530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",359,68,8,11,0,12,8,11,351,70,59,50,292,61
1500000US530330313022,530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",381,82,41,43,5,9,36,41,340,71,41,31,299,75
1500000US530330313023,530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",406,60,54,37,45,33,9,15,352,68,129,52,223,59
1500000US530330313024,530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",464,81,127,56,41,39,86,46,337,80,51,43,286,78
1500000US530330314001,530330314001,"Block Group 1, Census Tract 314, King County, Washington",302,116,84,61,84,61,0,12,218,100,21,27,197,97
1500000US530330314002,530330314002,"Block Group 2, Census Tract 314, King County, Washington",650,140,56,37,12,19,44,33,594,149,105,67,489,154
1500000US530330314003,530330314003,"Block Group 3, Census Tract 314, King County, Washington",486,84,63,42,42,30,21,31,423,87,92,54,331,98
1500000US530330314004,530330314004,"Block Group 4, Census Tract 314, King County, Washington",505,132,130,113,93,116,37,42,375,129,65,57,310,136
1500000US530330314005,530330314005,"Block Group 5, Census Tract 314, King County, Washington",394,111,159,112,26,32,133,114,235,78,53,36,182,77
1500000US530330315011,530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",428,101,74,74,74,74,0,12,354,93,101,63,253,91
1500000US530330315012,530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",602,100,33,30,7,11,26,28,569,100,141,61,428,98
1500000US530330315013,530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",479,114,27,27,0,12,27,27,452,114,186,97,266,111
1500000US530330315021,530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",508,113,75,60,41,35,34,50,433,110,37,30,396,111
1500000US530330315022,530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",552,93,39,51,29,46,10,16,513,90,150,56,363,93
1500000US530330315023,530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",682,101,57,47,42,43,15,18,625,112,162,68,463,106
1500000US530330316011,530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",766,74,46,49,16,22,30,45,720,79,82,55,638,80
1500000US530330316012,530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",745,89,43,34,11,16,32,30,702,90,183,80,519,107
1500000US530330316013,530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",465,77,91,70,37,40,54,55,374,70,54,35,320,68
1500000US530330316031,530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",573,88,83,66,27,23,56,62,490,86,58,54,432,81
1500000US530330316032,530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",383,91,0,12,0,12,0,12,383,91,120,89,263,80
1500000US530330316033,530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",557,102,10,16,0,12,10,16,547,102,49,37,498,104
1500000US530330316034,530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",529,89,0,12,0,12,0,12,529,89,58,41,471,88
1500000US530330316041,530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",917,102,36,27,0,12,36,27,881,103,151,57,730,113
1500000US530330316042,530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",301,66,18,28,0,12,18,28,283,62,25,25,258,67
1500000US530330316043,530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",497,92,24,38,24,38,0,12,473,93,100,63,373,88
1500000US530330316051,530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",458,76,23,35,23,35,0,12,435,76,85,48,350,82
1500000US530330316052,530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",442,99,36,36,12,19,24,29,406,99,28,28,378,101
1500000US530330316053,530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",400,80,8,13,0,12,8,13,392,82,63,49,329,83
1500000US530330317031,530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",474,94,9,16,0,12,9,16,465,95,48,50,417,94
1500000US530330317032,530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",475,89,0,12,0,12,0,12,475,89,38,42,437,90
1500000US530330317033,530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",565,105,116,84,50,42,66,71,449,86,113,70,336,96
1500000US530330317034,530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",505,112,64,49,44,36,20,31,441,106,77,53,364,102
1500000US530330317035,530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",673,111,0,12,0,12,0,12,673,111,90,53,583,123
1500000US530330317041,530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",444,82,48,37,26,30,22,27,396,80,46,27,350,80
1500000US530330317042,530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",550,85,84,47,13,14,71,48,466,83,73,50,393,69
1500000US530330317043,530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",736,99,103,58,56,47,47,38,633,102,88,50,545,98
1500000US530330317051,530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",378,89,20,20,12,14,8,14,358,92,24,20,334,93
1500000US530330317052,530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",462,87,19,30,0,12,19,30,443,87,81,46,362,88
1500000US530330317053,530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",486,86,32,29,17,20,15,21,454,80,39,38,415,78
1500000US530330317061,530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",398,116,0,12,0,12,0,12,398,116,106,84,292,100
1500000US530330317062,530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",789,129,193,133,30,34,163,128,596,149,171,77,425,136
1500000US530330317063,530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",505,96,74,48,0,12,74,48,431,104,117,68,314,93
1500000US530330317064,530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",657,96,63,60,22,36,41,46,594,113,29,37,565,114
1500000US530330318001,530330318001,"Block Group 1, Census Tract 318, King County, Washington",751,89,16,16,7,13,9,14,735,90,120,61,615,91
1500000US530330318002,530330318002,"Block Group 2, Census Tract 318, King County, Washington",513,77,15,19,15,19,0,12,498,80,103,50,395,89
1500000US530330318003,530330318003,"Block Group 3, Census Tract 318, King County, Washington",526,86,49,64,6,10,43,63,477,75,88,40,389,84
1500000US530330319031,530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",583,87,0,12,0,12,0,12,583,87,200,102,383,99
1500000US530330319032,530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",572,110,88,86,88,86,0,12,484,95,120,53,364,96
1500000US530330319033,530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",409,76,27,34,18,30,9,17,382,79,56,43,326,89
1500000US530330319034,530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",350,75,0,12,0,12,0,12,350,75,150,74,200,66
1500000US530330319035,530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",377,95,73,68,34,55,39,50,304,96,50,46,254,86
1500000US530330319041,530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",633,71,33,31,0,12,33,31,600,77,48,33,552,79
1500000US530330319042,530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",284,59,31,41,0,12,31,41,253,59,19,26,234,60
1500000US530330319043,530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",390,78,47,52,0,12,47,52,343,73,106,48,237,77
1500000US530330319061,530330319061,"Block Group 1, Census Tract 319.06, King County, Washington",537,90,31,36,31,36,0,12,506,95,80,50,426,103
1500000US530330319062,530330319062,"Block Group 2, Census Tract 319.06, King County, Washington",797,104,10,15,10,15,0,12,787,106,87,48,700,105
1500000US530330319071,530330319071,"Block Group 1, Census Tract 319.07, King County, Washington",366,94,0,12,0,12,0,12,366,94,84,67,282,66
1500000US530330319072,530330319072,"Block Group 2, Census Tract 319.07, King County, Washington",256,61,0,12,0,12,0,12,256,61,97,50,159,60
1500000US530330319073,530330319073,"Block Group 3, Census Tract 319.07, King County, Washington",1003,174,64,72,7,12,57,72,939,164,83,79,856,156
1500000US530330319074,530330319074,"Block Group 4, Census Tract 319.07, King County, Washington",777,138,32,38,32,38,0,12,745,141,46,46,699,150
1500000US530330319075,530330319075,"Block Group 5, Census Tract 319.07, King County, Washington",335,104,8,13,8,13,0,12,327,106,34,60,293,89
1500000US530330319081,530330319081,"Block Group 1, Census Tract 319.08, King County, Washington",749,100,82,68,13,20,69,66,667,94,110,48,557,105
1500000US530330319082,530330319082,"Block Group 2, Census Tract 319.08, King County, Washington",732,89,141,90,52,52,89,73,591,122,109,73,482,115
1500000US530330319083,530330319083,"Block Group 3, Census Tract 319.08, King County, Washington",458,104,69,41,50,35,19,21,389,101,111,67,278,79
1500000US530330319091,530330319091,"Block Group 1, Census Tract 319.09, King County, Washington",742,66,107,61,51,42,56,52,635,84,117,53,518,84
1500000US530330319092,530330319092,"Block Group 2, Census Tract 319.09, King County, Washington",426,66,0,12,0,12,0,12,426,66,71,39,355,70
1500000US530330320021,530330320021,"Block Group 1, Census Tract 320.02, King County, Washington",633,82,90,60,69,56,21,23,543,99,100,53,443,97
1500000US530330320022,530330320022,"Block Group 2, Census Tract 320.02, King County, Washington",575,83,19,20,10,16,9,13,556,85,150,86,406,91
1500000US530330320031,530330320031,"Block Group 1, Census Tract 320.03, King County, Washington",556,81,32,25,9,15,23,24,524,84,97,50,427,83
1500000US530330320032,530330320032,"Block Group 2, Census Tract 320.03, King County, Washington",466,92,13,17,13,17,0,12,453,94,95,51,358,93
1500000US530330320033,530330320033,"Block Group 3, Census Tract 320.03, King County, Washington",336,68,24,27,15,24,9,15,312,66,70,40,242,67
1500000US530330320034,530330320034,"Block Group 4, Census Tract 320.03, King County, Washington",529,110,35,40,0,12,35,40,494,115,100,53,394,111
1500000US530330320051,530330320051,"Block Group 1, Census Tract 320.05, King County, Washington",391,134,43,64,0,12,43,64,348,138,22,29,326,144
