Id,Id2,Geography,Food Stamps Total,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US530330046001,530330046001,"Block Group 1, Census Tract 46, King County, Washington",484,76,7,11,0,12,7,11,477,76,30,28,447,80
1500000US530330046002,530330046002,"Block Group 2, Census Tract 46, King County, Washington",620,64,34,32,0,12,34,32,586,62,70,62,516,62
1500000US530330046003,530330046003,"Block Group 3, Census Tract 46, King County, Washington",337,49,0,12,0,12,0,12,337,49,15,17,322,54
1500000US530330047001,530330047001,"Block Group 1, Census Tract 47, King County, Washington",658,198,25,42,25,42,0,12,633,196,138,109,495,210
1500000US530330047002,530330047002,"Block Group 2, Census Tract 47, King County, Washington",956,180,0,12,0,12,0,12,956,180,0,12,956,180
1500000US530330047003,530330047003,"Block Group 3, Census Tract 47, King County, Washington",1783,228,93,90,64,74,29,46,1690,244,196,106,1494,225
1500000US530330047004,530330047004,"Block Group 4, Census Tract 47, King County, Washington",1701,243,54,63,0,12,54,63,1647,249,338,175,1309,255
1500000US530330048001,530330048001,"Block Group 1, Census Tract 48, King County, Washington",526,100,0,12,0,12,0,12,526,100,0,12,526,100
1500000US530330048002,530330048002,"Block Group 2, Census Tract 48, King County, Washington",643,89,27,30,0,12,27,30,616,89,93,68,523,89
1500000US530330048003,530330048003,"Block Group 3, Census Tract 48, King County, Washington",497,95,13,16,13,16,0,12,484,99,28,32,456,101
1500000US530330048004,530330048004,"Block Group 4, Census Tract 48, King County, Washington",515,89,0,12,0,12,0,12,515,89,44,41,471,99
1500000US530330049001,530330049001,"Block Group 1, Census Tract 49, King County, Washington",553,110,87,83,37,29,50,79,466,99,15,20,451,97
1500000US530330049002,530330049002,"Block Group 2, Census Tract 49, King County, Washington",810,115,66,83,50,79,16,25,744,111,28,34,716,112
1500000US530330049003,530330049003,"Block Group 3, Census Tract 49, King County, Washington",686,104,21,38,0,12,21,38,665,105,50,44,615,106
1500000US530330049004,530330049004,"Block Group 4, Census Tract 49, King County, Washington",721,110,14,24,0,12,14,24,707,115,17,27,690,120
1500000US530330049005,530330049005,"Block Group 5, Census Tract 49, King County, Washington",842,142,17,29,0,12,17,29,825,144,17,27,808,146
1500000US530330050001,530330050001,"Block Group 1, Census Tract 50, King County, Washington",690,113,28,26,9,13,19,22,662,120,53,54,609,119
1500000US530330050002,530330050002,"Block Group 2, Census Tract 50, King County, Washington",442,67,0,12,0,12,0,12,442,67,7,12,435,68
1500000US530330050003,530330050003,"Block Group 3, Census Tract 50, King County, Washington",848,123,55,39,13,20,42,33,793,123,141,65,652,127
1500000US530330051001,530330051001,"Block Group 1, Census Tract 51, King County, Washington",639,68,27,30,27,30,0,12,612,65,68,38,544,57
1500000US530330051002,530330051002,"Block Group 2, Census Tract 51, King County, Washington",496,51,13,14,13,14,0,12,483,53,81,38,402,62
1500000US530330051003,530330051003,"Block Group 3, Census Tract 51, King County, Washington",485,58,19,21,0,12,19,21,466,61,20,19,446,60
1500000US530330052001,530330052001,"Block Group 1, Census Tract 52, King County, Washington",404,132,35,41,18,29,17,28,369,130,31,34,338,131
1500000US530330052002,530330052002,"Block Group 2, Census Tract 52, King County, Washington",789,147,18,29,18,29,0,12,771,150,57,90,714,141
1500000US530330052003,530330052003,"Block Group 3, Census Tract 52, King County, Washington",528,103,0,12,0,12,0,12,528,103,52,50,476,111
1500000US530330052004,530330052004,"Block Group 4, Census Tract 52, King County, Washington",571,117,10,16,0,12,10,16,561,120,71,72,490,120
1500000US530330052005,530330052005,"Block Group 5, Census Tract 52, King County, Washington",648,143,94,39,54,39,40,32,554,136,56,50,498,141
1500000US530330053011,530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",289,100,23,30,14,23,9,19,266,97,0,12,266,97
1500000US530330053012,530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",1157,162,146,58,91,57,55,49,1011,174,109,102,902,159
1500000US530330053013,530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",547,101,0,12,0,12,0,12,547,101,13,21,534,101
1500000US530330053014,530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",815,149,45,72,0,12,45,72,770,147,99,85,671,140
1500000US530330053021,530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",116,27,14,12,5,7,9,9,102,27,0,12,102,27
1500000US530330053022,530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",17,16,0,12,0,12,0,12,17,16,0,12,17,16
1500000US530330053023,530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330054001,530330054001,"Block Group 1, Census Tract 54, King County, Washington",457,93,11,18,11,18,0,12,446,92,0,12,446,92
1500000US530330054002,530330054002,"Block Group 2, Census Tract 54, King County, Washington",687,127,11,18,0,12,11,18,676,127,51,47,625,132
1500000US530330054003,530330054003,"Block Group 3, Census Tract 54, King County, Washington",721,127,71,96,0,12,71,96,650,115,59,45,591,116
1500000US530330054004,530330054004,"Block Group 4, Census Tract 54, King County, Washington",1019,122,36,42,0,12,36,42,983,131,0,12,983,131
1500000US530330056001,530330056001,"Block Group 1, Census Tract 56, King County, Washington",555,75,0,12,0,12,0,12,555,75,47,41,508,88
1500000US530330056002,530330056002,"Block Group 2, Census Tract 56, King County, Washington",567,96,0,12,0,12,0,12,567,96,152,79,415,101
1500000US530330056003,530330056003,"Block Group 3, Census Tract 56, King County, Washington",435,84,0,12,0,12,0,12,435,84,88,49,347,83
1500000US530330056004,530330056004,"Block Group 4, Census Tract 56, King County, Washington",478,82,17,26,17,26,0,12,461,81,109,67,352,93
1500000US530330056005,530330056005,"Block Group 5, Census Tract 56, King County, Washington",582,103,0,12,0,12,0,12,582,103,47,42,535,109
1500000US530330057001,530330057001,"Block Group 1, Census Tract 57, King County, Washington",189,80,0,12,0,12,0,12,189,80,29,33,160,87
1500000US530330057002,530330057002,"Block Group 2, Census Tract 57, King County, Washington",472,77,0,12,0,12,0,12,472,77,52,48,420,89
1500000US530330057003,530330057003,"Block Group 3, Census Tract 57, King County, Washington",425,88,14,23,0,12,14,23,411,93,33,37,378,90
1500000US530330057004,530330057004,"Block Group 4, Census Tract 57, King County, Washington",433,104,0,12,0,12,0,12,433,104,91,56,342,102
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",478,100,0,12,0,12,0,12,478,100,102,64,376,92
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",752,110,42,41,28,33,14,24,710,110,51,50,659,119
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",566,106,0,12,0,12,0,12,566,106,30,34,536,97
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",797,115,0,12,0,12,0,12,797,115,94,63,703,122
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",654,89,0,12,0,12,0,12,654,89,112,66,542,99
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",677,127,141,108,32,38,109,104,536,116,45,41,491,114
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",697,133,0,12,0,12,0,12,697,133,55,46,642,138
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",1247,170,77,47,0,12,77,47,1170,174,170,98,1000,171
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",857,140,175,122,61,75,114,95,682,140,53,48,629,142
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",840,155,53,48,53,48,0,12,787,152,57,60,730,144
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",591,133,0,12,0,12,0,12,591,133,44,35,547,132
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",212,106,0,12,0,12,0,12,212,106,11,19,201,105
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",614,118,0,12,0,12,0,12,614,118,0,12,614,118
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",452,112,11,17,0,12,11,17,441,115,37,34,404,117
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",837,133,44,48,26,40,18,28,793,144,137,62,656,144
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",590,114,0,12,0,12,0,12,590,114,38,30,552,118
1500000US530330060003,530330060003,"Block Group 3, Census Tract 60, King County, Washington",460,118,11,18,11,18,0,12,449,120,7,14,442,120
1500000US530330060004,530330060004,"Block Group 4, Census Tract 60, King County, Washington",623,98,0,12,0,12,0,12,623,98,97,83,526,96
1500000US530330061001,530330061001,"Block Group 1, Census Tract 61, King County, Washington",575,94,0,12,0,12,0,12,575,94,0,12,575,94
1500000US530330061002,530330061002,"Block Group 2, Census Tract 61, King County, Washington",543,104,13,21,0,12,13,21,530,102,110,69,420,103
1500000US530330061003,530330061003,"Block Group 3, Census Tract 61, King County, Washington",861,121,0,12,0,12,0,12,861,121,15,24,846,121
1500000US530330061004,530330061004,"Block Group 4, Census Tract 61, King County, Washington",943,141,43,41,15,25,28,33,900,142,79,78,821,141
1500000US530330062001,530330062001,"Block Group 1, Census Tract 62, King County, Washington",568,53,56,32,30,29,26,24,512,56,34,24,478,56
1500000US530330062002,530330062002,"Block Group 2, Census Tract 62, King County, Washington",628,53,9,13,0,12,9,13,619,54,34,27,585,59
1500000US530330062003,530330062003,"Block Group 3, Census Tract 62, King County, Washington",419,41,6,10,0,12,6,10,413,41,9,14,404,42
1500000US530330063001,530330063001,"Block Group 1, Census Tract 63, King County, Washington",800,149,0,12,0,12,0,12,800,149,121,87,679,143
1500000US530330063002,530330063002,"Block Group 2, Census Tract 63, King County, Washington",650,108,0,12,0,12,0,12,650,108,150,75,500,116
1500000US530330063003,530330063003,"Block Group 3, Census Tract 63, King County, Washington",585,110,0,12,0,12,0,12,585,110,112,82,473,120
1500000US530330063004,530330063004,"Block Group 4, Census Tract 63, King County, Washington",479,71,0,12,0,12,0,12,479,71,109,67,370,80
1500000US530330064001,530330064001,"Block Group 1, Census Tract 64, King County, Washington",471,65,0,12,0,12,0,12,471,65,29,23,442,66
1500000US530330064002,530330064002,"Block Group 2, Census Tract 64, King County, Washington",381,51,0,12,0,12,0,12,381,51,26,23,355,59
1500000US530330064003,530330064003,"Block Group 3, Census Tract 64, King County, Washington",492,74,37,55,37,55,0,12,455,67,76,63,379,57
1500000US530330065001,530330065001,"Block Group 1, Census Tract 65, King County, Washington",503,106,0,12,0,12,0,12,503,106,52,51,451,105
1500000US530330065002,530330065002,"Block Group 2, Census Tract 65, King County, Washington",1125,160,0,12,0,12,0,12,1125,160,122,73,1003,152
1500000US530330065003,530330065003,"Block Group 3, Census Tract 65, King County, Washington",780,132,42,52,30,47,12,21,738,134,63,40,675,143
1500000US530330066001,530330066001,"Block Group 1, Census Tract 66, King County, Washington",1075,166,0,12,0,12,0,12,1075,166,87,60,988,179
1500000US530330066002,530330066002,"Block Group 2, Census Tract 66, King County, Washington",1083,143,97,88,8,13,89,84,986,156,85,59,901,154
1500000US530330067001,530330067001,"Block Group 1, Census Tract 67, King County, Washington",1355,203,0,12,0,12,0,12,1355,203,47,45,1308,209
1500000US530330067002,530330067002,"Block Group 2, Census Tract 67, King County, Washington",1248,181,0,12,0,12,0,12,1248,181,144,106,1104,178
1500000US530330067003,530330067003,"Block Group 3, Census Tract 67, King County, Washington",876,194,0,12,0,12,0,12,876,194,25,42,851,191
1500000US530330067004,530330067004,"Block Group 4, Census Tract 67, King County, Washington",991,176,28,44,0,12,28,44,963,178,162,110,801,184
1500000US530330068001,530330068001,"Block Group 1, Census Tract 68, King County, Washington",583,80,13,16,3,7,10,14,570,83,69,56,501,74
1500000US530330068002,530330068002,"Block Group 2, Census Tract 68, King County, Washington",834,78,33,28,22,23,11,15,801,87,55,35,746,93
1500000US530330069001,530330069001,"Block Group 1, Census Tract 69, King County, Washington",473,88,16,27,16,27,0,12,457,85,66,52,391,86
1500000US530330069002,530330069002,"Block Group 2, Census Tract 69, King County, Washington",528,80,0,12,0,12,0,12,528,80,64,50,464,91
1500000US530330069003,530330069003,"Block Group 3, Census Tract 69, King County, Washington",485,98,46,48,30,41,16,25,439,89,70,48,369,81
1500000US530330069004,530330069004,"Block Group 4, Census Tract 69, King County, Washington",729,107,0,12,0,12,0,12,729,107,50,45,679,107
1500000US530330070001,530330070001,"Block Group 1, Census Tract 70, King County, Washington",609,155,0,12,0,12,0,12,609,155,44,51,565,163
1500000US530330070002,530330070002,"Block Group 2, Census Tract 70, King County, Washington",984,212,78,75,0,12,78,75,906,224,120,152,786,188
1500000US530330070003,530330070003,"Block Group 3, Census Tract 70, King County, Washington",1160,212,62,59,40,47,22,34,1098,220,257,192,841,194
1500000US530330070004,530330070004,"Block Group 4, Census Tract 70, King County, Washington",706,130,54,43,54,43,0,12,652,132,15,24,637,133
1500000US530330070005,530330070005,"Block Group 5, Census Tract 70, King County, Washington",729,172,50,59,23,36,27,46,679,164,100,73,579,161
1500000US530330070006,530330070006,"Block Group 6, Census Tract 70, King County, Washington",807,130,54,45,25,40,29,47,753,136,50,58,703,143
1500000US530330071001,530330071001,"Block Group 1, Census Tract 71, King County, Washington",1067,146,130,87,46,43,84,79,937,146,26,32,911,156
1500000US530330071002,530330071002,"Block Group 2, Census Tract 71, King County, Washington",1619,178,0,12,0,12,0,12,1619,178,151,76,1468,182
1500000US530330072001,530330072001,"Block Group 1, Census Tract 72, King County, Washington",2967,300,195,97,107,70,88,74,2772,305,230,129,2542,314
1500000US530330072002,530330072002,"Block Group 2, Census Tract 72, King County, Washington",1039,189,0,12,0,12,0,12,1039,189,39,47,1000,190
1500000US530330072003,530330072003,"Block Group 3, Census Tract 72, King County, Washington",1407,244,217,141,64,53,153,145,1190,260,75,58,1115,259
1500000US530330073001,530330073001,"Block Group 1, Census Tract 73, King County, Washington",1651,220,132,72,40,47,92,56,1519,211,134,104,1385,195
1500000US530330073002,530330073002,"Block Group 2, Census Tract 73, King County, Washington",1263,180,272,151,65,59,207,136,991,165,231,111,760,142
1500000US530330073003,530330073003,"Block Group 3, Census Tract 73, King County, Washington",1085,200,48,41,28,25,20,32,1037,197,122,120,915,178
1500000US530330074011,530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",810,121,9,16,9,16,0,12,801,122,63,69,738,120
1500000US530330074012,530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",953,147,115,60,76,50,39,44,838,138,34,38,804,142
1500000US530330074013,530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",877,143,12,20,0,12,12,20,865,144,141,97,724,143
1500000US530330074014,530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",919,143,34,38,16,25,18,28,885,143,52,47,833,158
1500000US530330074021,530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",1330,169,45,45,14,24,31,35,1285,165,54,87,1231,163
1500000US530330074022,530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",1041,199,191,113,79,70,112,94,850,187,74,70,776,180
1500000US530330074023,530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",1143,164,222,78,144,68,78,55,921,176,86,79,835,171
1500000US530330075001,530330075001,"Block Group 1, Census Tract 75, King County, Washington",1025,193,160,121,29,46,131,113,865,188,103,133,762,169
1500000US530330075002,530330075002,"Block Group 2, Census Tract 75, King County, Washington",887,178,48,54,27,42,21,33,839,189,75,72,764,189
1500000US530330075003,530330075003,"Block Group 3, Census Tract 75, King County, Washington",1075,197,31,50,31,50,0,12,1044,202,104,109,940,196
1500000US530330075004,530330075004,"Block Group 4, Census Tract 75, King County, Washington",1471,228,96,71,23,38,73,64,1375,223,238,167,1137,269
1500000US530330075005,530330075005,"Block Group 5, Census Tract 75, King County, Washington",778,179,0,12,0,12,0,12,778,179,78,67,700,191
1500000US530330076001,530330076001,"Block Group 1, Census Tract 76, King County, Washington",610,108,22,21,8,13,14,23,588,107,7,12,581,107
1500000US530330076002,530330076002,"Block Group 2, Census Tract 76, King County, Washington",781,108,93,62,16,18,77,60,688,118,146,100,542,100
1500000US530330076003,530330076003,"Block Group 3, Census Tract 76, King County, Washington",688,109,7,11,0,12,7,11,681,108,16,26,665,107
1500000US530330077001,530330077001,"Block Group 1, Census Tract 77, King County, Washington",551,92,23,35,0,12,23,35,528,94,60,57,468,90
1500000US530330077002,530330077002,"Block Group 2, Census Tract 77, King County, Washington",412,66,0,12,0,12,0,12,412,66,55,45,357,77
1500000US530330077003,530330077003,"Block Group 3, Census Tract 77, King County, Washington",361,79,52,47,0,12,52,47,309,84,0,12,309,84
1500000US530330077004,530330077004,"Block Group 4, Census Tract 77, King County, Washington",973,128,102,109,20,31,82,105,871,121,36,42,835,129
1500000US530330078001,530330078001,"Block Group 1, Census Tract 78, King County, Washington",580,123,12,21,0,12,12,21,568,121,67,49,501,127
1500000US530330078002,530330078002,"Block Group 2, Census Tract 78, King County, Washington",596,97,0,12,0,12,0,12,596,97,118,87,478,88
1500000US530330078003,530330078003,"Block Group 3, Census Tract 78, King County, Washington",590,87,83,72,15,23,68,67,507,100,7,13,500,100
1500000US530330078004,530330078004,"Block Group 4, Census Tract 78, King County, Washington",466,88,49,68,39,57,10,22,417,83,4,9,413,83
1500000US530330079001,530330079001,"Block Group 1, Census Tract 79, King County, Washington",415,119,17,31,4,19,13,20,398,116,74,74,324,117
1500000US530330079002,530330079002,"Block Group 2, Census Tract 79, King County, Washington",431,98,152,90,88,78,64,53,279,82,13,22,266,81
1500000US530330079003,530330079003,"Block Group 3, Census Tract 79, King County, Washington",440,104,33,37,0,12,33,37,407,105,39,45,368,104
1500000US530330079004,530330079004,"Block Group 4, Census Tract 79, King County, Washington",873,116,180,116,105,66,75,96,693,124,153,80,540,135
1500000US530330079005,530330079005,"Block Group 5, Census Tract 79, King County, Washington",956,139,83,52,36,40,47,39,873,138,113,71,760,143
1500000US530330080011,530330080011,"Block Group 1, Census Tract 80.01, King County, Washington",1014,249,46,69,46,69,0,12,968,253,34,40,934,258
1500000US530330080012,530330080012,"Block Group 2, Census Tract 80.01, King County, Washington",755,211,94,84,31,49,63,67,661,228,174,168,487,180
1500000US530330080013,530330080013,"Block Group 3, Census Tract 80.01, King County, Washington",883,181,100,68,49,55,51,58,783,187,48,55,735,196
1500000US530330080014,530330080014,"Block Group 4, Census Tract 80.01, King County, Washington",1000,226,78,42,51,58,27,44,922,219,0,12,922,219
1500000US530330080015,530330080015,"Block Group 5, Census Tract 80.01, King County, Washington",712,251,21,35,21,35,0,12,691,255,74,91,617,244
1500000US530330080021,530330080021,"Block Group 1, Census Tract 80.02, King County, Washington",1291,154,558,150,311,129,247,111,733,125,121,82,612,116
1500000US530330080022,530330080022,"Block Group 2, Census Tract 80.02, King County, Washington",1052,151,223,114,101,89,122,84,829,158,69,47,760,167
1500000US530330081001,530330081001,"Block Group 1, Census Tract 81, King County, Washington",1295,191,41,65,0,12,41,65,1254,197,129,78,1125,208
1500000US530330081002,530330081002,"Block Group 2, Census Tract 81, King County, Washington",484,133,124,70,72,55,52,52,360,125,48,76,312,100
1500000US530330081003,530330081003,"Block Group 3, Census Tract 81, King County, Washington",800,135,214,90,146,89,68,46,586,131,115,74,471,113
1500000US530330082001,530330082001,"Block Group 1, Census Tract 82, King County, Washington",978,148,110,98,93,93,17,26,868,151,84,89,784,131
1500000US530330082002,530330082002,"Block Group 2, Census Tract 82, King County, Washington",926,162,85,93,0,12,85,93,841,149,81,54,760,161
1500000US530330082003,530330082003,"Block Group 3, Census Tract 82, King County, Washington",780,117,60,64,7,11,53,62,720,116,186,74,534,115
1500000US530330083001,530330083001,"Block Group 1, Census Tract 83, King County, Washington",938,92,118,61,70,60,48,26,820,101,37,29,783,102
1500000US530330083002,530330083002,"Block Group 2, Census Tract 83, King County, Washington",1147,95,82,52,29,26,53,48,1065,113,128,56,937,104
